ID_REF,GSM546233,GSM546234,GSM546235,GSM546236
10380384,7.16196,7.21283,7.25175,7.17873
10380392,2.82101,2.7474,2.50394,2.962
10380398,3.09255,3.17083,2.84089,2.83942
10380403,7.85463,7.66437,7.82218,7.92104
10380411,5.55721,5.62148,5.65485,5.36344
10380415,5.76582,6.00823,5.54229,5.57299
10380417,2.36668,2.38321,2.27184,2.27559
10380419,6.08892,5.64822,5.27864,5.3481
10380472,2.09301,2.11352,1.8999,2.15388
10380474,3.07636,3.17154,3.01626,3.20323
10380477,4.79767,4.42702,4.82087,4.33952
10380489,3.35513,3.23864,2.95919,3.15473
10380501,3.88957,3.98803,3.76182,3.92001
10380506,2.46469,2.6545,2.44421,2.50605
10380514,4.76085,4.98001,4.38455,4.82829
10380524,7.71719,7.6292,7.86469,7.90094
10380534,9.03499,8.97936,8.81401,8.97708
10380549,2.52571,2.76089,2.86724,2.613
10380551,8.03658,7.96159,7.87139,7.68074
10380558,4.45835,4.3629,4.21702,4.10865
10380560,6.56851,6.50053,6.51386,6.45418
10380566,4.05073,3.82591,4.0182,4.10672
10380571,2.78592,2.6417,2.96649,2.95856
10380579,1.80173,1.7121,1.72652,1.61797
10380581,3.88854,3.58215,3.41627,3.59479
10380589,2.56284,2.98556,2.43302,2.2445
10380591,5.73429,5.52599,5.87535,5.718
10380599,2.84167,2.84926,2.70921,3.0305
10380614,3.13354,2.9357,2.99867,3.01046
10380620,2.44909,2.00903,2.17417,2.26696
10380622,3.55206,3.50157,3.50836,3.55884
10380629,2.64171,2.53459,2.30962,2.37964
10380634,4.20311,4.21049,3.8381,4.29465
10380637,3.40183,3.26891,3.10498,3.47155
10380641,4.01489,3.67052,3.29073,3.74088
10380646,1.83873,1.80456,1.86807,1.82927
10380648,3.51224,3.28227,3.31588,3.22838
10380654,3.89688,3.68525,3.71683,4.01258
10380660,3.4048,3.25925,3.04687,3.30822
10380665,4.04844,4.13361,3.99373,3.95187
10380670,9.71612,9.80752,9.78738,9.66728
10380672,2.99924,2.93819,2.79741,2.93551
10380689,5.73399,5.65668,5.73486,5.63792
10380699,7.1278,7.1944,7.46848,7.39139
10380710,3.95491,3.98548,3.95491,4.06225
10380712,3.24443,3.20503,3.02678,3.10612
10380719,3.17382,2.99364,2.82061,2.91927
10380721,5.51108,5.61883,5.34261,5.13234
10380732,6.84254,6.60967,6.82791,7.00154
10380739,3.79916,3.72398,3.42948,3.24198
10380751,5.9201,5.80721,6.19818,5.78049
10380761,4.87361,4.76418,4.65609,4.53679
10380773,5.00517,5.12912,5.29055,5.17051
10380793,4.6303,4.66777,4.50259,4.60091
10380815,8.49843,8.38767,8.41403,8.45873
10380819,2.5026,2.4306,2.24129,2.39467
10380821,7.84058,7.94169,7.90938,7.80831
10380823,8.02674,7.80225,8.25832,8.18727
10380830,2.51124,2.63825,2.63825,2.34607
10380833,9.22189,9.18126,9.30539,9.15105
10380840,5.83043,5.872,5.92328,5.83185
10380859,5.24009,5.30793,5.21646,5.23247
10380862,4.29002,4.56781,4.23773,4.63908
10380871,5.82899,5.8637,5.65556,5.79155
10380887,3.10013,3.20028,2.87342,3.1435
10380891,2.98363,3.18044,2.95504,3.07567
10380896,3.66026,3.52498,3.47989,3.55961
10380927,7.64653,7.49728,7.40112,7.33675
10380944,2.11812,2.33308,2.24848,2.39119
10380954,3.10318,3.26626,3.53084,3.56711
10380956,3.59842,3.65545,3.40271,3.86667
10380965,1.92218,1.65215,1.81681,1.75684
10380976,2.77147,2.95123,2.67219,2.67714
10380986,6.686,6.65603,6.6988,6.53983
10380999,3.35092,3.15983,2.89754,3.1574
10381006,4.44426,4.5998,4.68834,4.54098
10381018,6.55838,6.59169,6.6063,6.53685
10381032,4.50668,4.42035,4.59428,4.4929
10381049,3.18972,3.10441,3.03039,3.08915
10381063,4.55626,4.45341,4.51243,4.61916
10381072,3.0917,2.94242,2.93313,2.90481
10381082,5.27046,5.05849,5.16521,5.16777
10381096,10.3316,10.2466,10.1457,10.0731
10381101,1.76621,1.71951,1.69711,1.90295
10381103,4.76769,5.0177,4.62514,4.90538
10381105,1.92178,1.94703,1.78136,1.88267
10381107,2.93608,2.44388,2.78994,2.60333
10381109,3.46201,3.67388,3.50163,3.87212
10381111,7.0609,7.3459,6.56726,7.04955
10381113,3.08585,3.08585,2.91825,3.19612
10381115,10.2606,10.419,9.89762,9.90616
10381118,2.92237,3.14511,3.01676,2.99442
10381122,3.75477,3.51496,3.43014,3.51461
10381133,2.43543,2.5632,2.43321,2.46252
10381140,2.60648,2.90523,2.63872,3.13678
10381154,5.98144,5.67503,5.20202,5.13146
10381162,4.62929,4.73029,4.71846,4.52843
10381170,3.01605,3.03586,2.67109,3.06661
10381172,5.36959,5.28669,5.16988,5.26468
10381187,7.23421,7.12767,7.05672,7.03443
10381211,6.63035,6.4395,6.12391,6.19834
10381218,3.36182,3.47816,3.45962,3.51227
10381226,7.40916,7.3884,7.47227,7.39883
10381238,6.69703,6.70423,6.76898,6.56849
10381250,6.82651,6.70142,6.86588,6.66198
10381260,4.38065,4.20416,4.25118,4.18152
10381272,3.0203,3.36748,2.46887,2.91972
10381298,5.12229,5.16712,5.17107,4.97151
10381304,7.46545,7.40632,7.36339,7.20333
10381311,3.22004,3.32627,3.21152,3.47829
10381334,2.14854,2.17312,1.92842,2.44973
10381345,7.39517,7.38882,7.79267,7.59656
10381361,3.46353,3.49281,3.5856,3.70518
10381371,2.81702,2.47936,2.50625,2.48538
10381379,2.56512,2.2784,2.44631,2.53637
10381381,2.42302,2.4321,2.17804,2.27797
10381383,2.71509,2.68386,2.26377,2.41617
10381385,2.38019,2.71968,2.36396,2.80482
10381387,10.492,10.605,11.2791,11.2267
10381395,5.11134,4.90451,5.0081,5.25475
10381402,7.79754,7.86586,7.78303,7.76152
10381408,5.54949,5.37323,5.65492,5.45554
10381416,5.00816,5.0732,5.06821,5.02971
10381419,8.63843,8.73771,8.74382,8.63791
10381445,4.94315,4.66274,5.06675,4.9618
10381458,7.0728,7.70663,6.64117,6.20414
10381460,7.07059,7.7172,6.66208,6.25768
10381462,5.02529,4.9658,4.84259,4.71264
10381470,7.07059,7.7172,6.66208,6.25768
10381472,7.07059,7.7172,6.66208,6.25768
10381474,6.50345,6.46118,5.01185,5.10314
10381477,6.10531,6.03875,6.10531,6.20804
10381502,2.31483,2.38532,2.08697,2.18515
10381506,2.00934,1.89086,1.8396,1.7317
10381514,5.58935,5.36229,4.89194,5.1828
10381526,5.87252,5.80162,6.38557,6.2022
10381528,7.27778,7.47758,7.22512,7.18608
10381539,4.36441,4.4974,4.25119,3.95824
10381548,2.86132,2.88021,2.7438,3.04165
10381561,2.92462,3.27286,3.12468,3.46729
10381567,5.81199,5.88169,5.65487,5.75302
10381574,4.26062,4.51225,4.28301,4.41356
10381588,9.06513,8.9596,8.16817,8.22945
10381601,3.71797,4.17139,3.5815,3.96085
10381603,3.34156,3.09145,3.09723,3.19425
10381608,1.69804,1.78637,1.80258,1.80607
10381617,3.69888,3.59888,3.24992,3.2198
10381619,5.96754,5.72538,5.07477,5.30729
10381647,1.48599,1.44188,1.58905,1.46693
10381649,2.50503,2.66474,2.59105,2.5483
10381653,2.0405,2.17307,2.01493,2.11009
10381664,2.86511,2.98097,2.7932,2.82389
10381666,3.46372,3.78878,3.58391,3.61662
10381668,7.624,7.51031,7.62222,7.46634
10381681,3.83495,4.10169,4.26364,4.16184
10381683,4.96255,4.995,5.79517,5.72187
10381695,2.55736,2.6609,2.36012,2.3106
10381697,6.1442,6.43372,6.75603,6.75554
10381702,3.65874,3.67275,3.41979,3.55303
10381708,3.31907,3.30784,3.21041,3.38871
10381736,3.5034,3.39611,3.5034,3.61873
10381738,3.35291,3.38127,3.22073,3.2678
10381744,5.36866,5.16837,5.12134,5.05902
10381753,3.45498,3.21323,3.06748,3.58732
10381770,3.82939,3.66819,3.52222,3.73612
10381776,4.24076,4.26563,4.19304,4.42119
10381798,3.22909,3.32502,3.4797,3.39138
10381807,5.4612,5.48869,5.22855,5.30991
10381809,4.48956,4.41097,4.09252,4.52363
10381826,2.12834,1.95527,1.88555,2.02488
10381849,2.06343,2.16458,2.0889,2.03708
10381860,5.52736,5.43838,5.53637,5.52488
10381870,2.24366,2.32357,2.32614,2.19066
10381872,5.19073,5.25084,5.67578,5.22423
10381898,3.7256,3.86762,3.67984,3.73869
10381930,4.83228,4.9542,4.56075,4.67936
10381934,4.35842,4.05975,4.4523,4.8545
10381939,4.07905,3.86431,3.99591,4.13682
10381960,5.49187,5.69821,5.18602,5.35443
10381962,3.09778,3.24097,3.00909,3.12262
10381994,3.35656,2.99567,3.02996,3.37502
10382010,6.78844,6.90268,6.83076,6.87573
10382022,6.82031,6.71851,6.8941,6.78664
10382028,5.78966,5.65739,5.75447,5.69376
10382047,2.92236,3.1854,2.6752,3.36244
10382049,6.04383,6.17402,6.17155,6.04534
10382069,8.0875,8.12,8.22425,8.16253
10382081,1.79657,1.87386,2.11472,1.82783
10382083,3.5136,3.41283,3.32996,3.48247
10382096,3.56822,3.84634,3.33724,3.6007
10382104,7.97973,7.89333,8.02971,7.86075
10382106,2.70934,2.25344,2.40559,2.46706
10382115,4.36095,4.5258,4.28222,4.20028
10382136,4.29544,4.42817,3.80726,4.04893
10382139,7.62832,7.77369,7.92196,7.8158
10382152,6.09529,6.16159,6.25056,6.3081
10382189,11.2724,11.3205,11.2981,11.1042
10382198,3.15661,2.94714,3.05682,3.18097
10382200,2.36944,2.46883,2.36428,2.32513
10382228,4.20388,4.18253,4.05638,4.24049
10382243,6.44854,6.40006,6.66565,6.58383
10382254,2.43605,2.4463,2.06845,2.47845
10382257,5.26021,5.13061,5.51602,5.44037
10382271,6.1035,6.01285,5.96991,5.90834
10382284,7.69328,7.65057,7.73746,7.78158
10382300,5.82343,6.03316,5.14929,4.81719
10382316,2.48713,2.67601,2.4943,2.78884
10382321,1.84452,1.94277,1.78616,1.91818
10382326,2.20947,2.1049,1.97478,1.91174
10382328,4.54097,4.29232,4.26697,4.08838
10382336,2.65005,2.6701,2.73194,2.77254
10382339,2.59905,2.49731,2.58271,2.6159
10382341,2.86938,3.10004,2.97957,2.86103
10382345,4.92859,4.86978,4.7248,5.00289
10382360,4.10702,3.94941,3.86592,3.91706
10382367,2.7286,2.82159,2.50785,2.82159
10382369,8.39946,8.49727,8.5048,8.31548
10382376,8.03967,7.98882,8.08142,8.11705
10382393,3.14443,3.05655,2.74364,2.74772
10382409,3.31897,3.31897,3.23253,3.31534
10382421,2.68411,2.29873,2.48423,2.14387
10382425,6.70551,6.81031,6.62489,6.69148
10382435,7.37599,7.4685,7.30283,7.31897
10382438,4.06166,3.94549,3.86385,4.09975
10382449,3.60614,3.3265,3.21081,3.12599
10382462,8.72824,8.53196,8.82433,8.85934
10382470,5.16384,5.00241,5.41004,5.29028
10382482,4.31769,4.32636,4.15097,4.20954
10382492,3.08513,3.29242,2.79453,3.00966
10382502,3.77982,3.79842,3.80792,3.88911
10382508,6.42331,6.23688,6.26407,6.19117
10382516,5.73661,5.46804,5.55596,5.54548
10382523,2.82423,2.69061,2.60413,2.69805
10382532,4.93836,5.04676,4.8746,4.58214
10382538,3.77054,3.8384,3.67547,3.68112
10382542,5.41521,5.28496,5.3443,5.39148
10382565,7.0984,6.90511,7.18103,7.02165
10382571,4.20673,4.46697,3.90119,4.64475
10382573,6.89548,6.76527,6.72998,6.69771
10382610,4.65341,4.75119,4.33876,4.7834
10382625,4.8404,4.99775,5.01787,4.78959
10382653,2.97372,2.78591,2.67662,2.96936
10382692,2.74028,2.53259,2.47729,2.74181
10382698,3.44106,3.52748,3.29037,3.04699
10382701,5.79839,6.04206,6.11192,6.02595
10382713,4.29698,4.23697,3.99281,4.18306
10382756,5.59309,5.26221,5.26154,5.23112
10382774,3.33301,2.96104,3.37834,3.11101
10382779,2.99315,2.83346,2.67543,2.73931
10382788,2.99556,3.10306,2.96397,3.1202
10382795,6.51134,6.60449,6.68804,6.5263
10382797,5.67752,5.65574,5.37128,5.33665
10382802,4.09918,3.8904,3.59256,3.94925
10382816,2.67114,2.77656,2.59304,2.64652
10382830,3.23639,3.18817,3.18893,3.48944
10382838,3.13515,3.28165,2.91421,2.88583
10382844,1.95176,2.2233,2.09117,2.05235
10382846,3.45096,3.57706,2.92232,3.00839
10382848,6.3415,6.43801,6.00046,6.26618
10382852,5.77234,5.73633,5.09998,5.12178
10382866,3.3297,3.66775,3.31726,3.39445
10382888,4.90417,5.20881,4.65185,4.52241
10382890,4.41007,4.10646,4.51615,4.39622
10382912,6.7728,6.72115,7.19945,7.11664
10382927,2.79152,2.84255,2.72489,2.74839
10382932,2.67562,2.65977,2.67494,2.86672
10382935,5.19146,5.02255,5.18667,5.07721
10382956,3.18581,3.45594,3.03501,3.29851
10382973,2.61355,2.94662,2.7644,2.7753
10382980,8.37745,8.33918,7.94242,8.08716
10382985,7.90079,7.92603,7.03059,6.96632
10382998,3.51802,3.21157,3.13994,3.14828
10383005,3.744,3.80221,3.78355,3.62535
10383010,3.25988,3.5448,3.5501,3.34241
10383012,4.41488,4.45633,4.57202,4.57569
10383023,2.52729,2.57455,2.50023,2.59093
10383025,3.54878,3.31728,3.51488,3.21182
10383032,4.13032,3.90758,4.00152,3.97682
10383047,3.17907,3.14682,3.10814,3.13243
10383055,5.30157,5.41549,5.0993,4.96513
10383061,3.03873,2.97345,2.60909,2.90323
10383088,7.22889,7.25958,7.0241,6.89257
10383109,3.45789,3.42141,3.36475,3.52612
10383133,4.68905,4.78228,4.41868,4.70262
10383152,6.20335,5.99893,6.48123,6.36137
10383168,6.68372,6.413,6.84751,6.72651
10383192,4.80817,4.84108,5.53687,5.14074
10383194,6.11227,5.97691,6.19179,6.41596
10383196,5.02959,4.94181,5.07566,5.07235
10383198,6.37775,6.2369,6.48472,6.33372
10383200,4.97772,5.30629,5.49072,5.22187
10383202,6.56003,6.44559,6.65913,6.59228
10383204,5.51127,5.42907,5.89203,5.54898
10383206,5.87721,5.89432,6.057,6.03797
10383208,3.97491,4.01804,4.57409,3.8508
10383210,6.12784,6.18617,6.48517,6.29882
10383212,6.49031,6.50401,6.76058,6.6354
10383214,6.39754,6.18416,6.55944,6.55403
10383233,6.80062,6.65012,6.79759,6.74288
10383235,4.5634,4.42004,4.24727,4.31629
10383245,6.49671,6.32666,6.29105,6.17427
10383282,5.37179,5.16587,5.15136,5.41544
10383289,5.30376,5.49314,5.38482,5.22073
10383309,2.28688,2.17388,2.19379,2.25091
10383311,3.21996,2.82758,2.71281,2.67297
10383313,4.1222,4.12759,4.35488,4.15909
10383342,5.30431,5.50489,5.28602,5.33575
10383345,4.2646,4.22876,3.56136,3.86614
10383351,2.68706,2.78517,2.7623,3.04086
10383353,3.4317,3.62806,3.42718,3.69138
10383358,6.21799,5.75735,5.58345,6.28792
10383360,2.76963,3.48558,3.10578,2.80737
10383365,6.10721,6.16072,6.37962,5.97953
10383389,7.33496,7.15799,7.09351,7.03884
10383395,8.65061,8.47506,8.47588,8.41264
10383409,8.76245,8.76936,8.17946,8.21398
10383423,5.1799,5.02311,4.56212,4.66114
10383429,3.52417,3.51403,3.19149,3.51541
10383434,2.75679,3.23259,3.0055,2.88593
10383436,7.66348,7.4007,7.29756,7.28274
10383453,4.70451,4.57793,4.79228,4.41451
10383472,3.23014,3.11481,3.04326,3.04326
10383479,5.51001,5.40687,5.27303,5.205
10383485,7.21212,7.18301,7.37016,7.11635
10383502,3.78092,3.557,3.34093,3.57344
10383511,3.81349,3.44284,3.50122,3.59765
10383514,2.97259,2.86304,2.65253,2.63237
10383518,3.82512,4.05086,3.89488,4.06538
10383532,7.32685,7.4853,7.26888,7.11653
10383545,6.02477,5.61377,6.00386,6.11793
10383556,5.25311,5.15988,5.27859,5.22438
10383564,4.92956,4.97489,4.88254,4.69423
10383575,6.33393,6.46868,6.2394,6.32381
10383615,3.50285,3.58107,3.53347,3.78433
10383625,1.95804,1.97429,1.95804,1.95804
10383632,5.21009,5.27792,5.35682,5.23631
10383671,6.75915,6.76778,6.89503,6.72288
10383681,3.03416,2.68859,2.72304,2.90805
10383684,4.27455,4.18931,4.36854,4.57402
10383708,5.88772,5.90163,5.98573,5.68069
10383717,3.43519,3.64224,3.30506,3.52208
10383731,4.75755,4.72307,4.73617,4.76427
10383754,2.52314,2.55428,2.7169,2.39743
10383756,7.83522,7.96699,8.08104,7.98839
10383758,6.3462,6.50097,6.88224,6.8462
10383763,5.31387,5.25339,4.79203,5.44421
10383765,1.7993,1.77635,1.73981,1.70032
10383767,3.98097,4.06368,4.12478,4.51478
10383785,2.35595,2.46167,2.22065,2.35595
10383791,3.38783,3.55778,3.48655,3.55392
10383799,8.50041,8.44163,8.67048,8.61856
10383810,3.25535,3.58992,3.04622,3.33625
10383813,6.05461,6.02081,5.73445,5.84941
10383819,9.47017,9.35237,9.54561,9.3229
10383833,4.43117,4.30075,4.22236,4.4537
10383850,6.33923,6.3088,6.17977,6.11734
10383853,2.87769,2.6159,2.73306,2.86103
10383867,6.73347,6.49691,6.66338,6.48686
10383883,2.51807,2.6655,2.36776,2.53386
10383887,7.06282,6.97305,6.88853,6.86294
10383891,3.68872,3.63127,3.53347,3.6706
10383897,5.60817,5.61185,5.81502,5.641
10383920,3.52725,3.2108,3.2036,3.14536
10383930,2.35375,2.64758,2.58842,2.58613
10383932,4.27197,4.30539,4.44648,4.37396
10383943,8.37765,8.27309,8.24885,8.29213
10383953,4.01638,4.29154,3.83409,4.07726
10383970,4.70169,4.71552,4.85698,4.75634
10383982,4.50645,4.60254,4.67136,4.5043
10383991,2.90942,3.16643,3.03431,3.16643
10383993,7.01568,7.06323,7.18049,7.2213
10383999,6.04937,6.15107,6.08407,6.03154
10384004,5.26801,5.32026,5.21897,5.18038
10384015,2.88684,2.95328,2.85198,2.37488
10384020,3.71971,3.3984,3.62363,3.79077
10384032,5.38465,4.90976,5.47855,5.20076
10384044,2.84696,2.96681,3.12705,3.15033
10384051,6.75308,6.72557,7.8013,7.7323
10384064,3.55532,3.49303,3.98632,3.90449
10384092,6.21914,6.12919,5.55965,5.47033
10384100,7.46333,7.62529,7.95963,7.59899
10384102,3.35011,3.49485,3.26555,3.50546
10384123,6.61066,6.41607,6.24366,6.29676
10384138,8.03451,7.97013,8.06392,8.04682
10384145,6.94868,6.84283,7.05988,6.79827
10384150,6.69257,6.66545,7.01615,6.55359
10384152,5.30035,5.2786,4.97486,4.93399
10384154,3.36936,3.52958,3.29941,3.21804
10384179,3.19022,3.48714,3.24209,3.08527
10384181,2.04734,2.25497,1.99456,2.14399
10384183,4.70244,4.77886,4.65131,4.75122
10384192,6.52649,6.62348,6.62368,6.45607
10384208,3.40713,3.45763,3.55178,3.48783
10384210,3.21648,3.4724,3.61084,3.11817
10384212,3.3945,3.6833,3.5329,3.59673
10384219,2.58424,2.78999,2.6478,2.44089
10384221,5.2579,4.9677,5.03395,4.80493
10384223,5.06474,4.75568,4.96127,4.92395
10384229,2.37408,2.67764,2.24262,2.43583
10384231,1.53454,1.48856,1.45304,1.46335
10384233,5.77964,5.52161,5.90898,5.70136
10384266,2.53391,2.48177,2.36988,2.44306
10384322,4.48686,4.42094,4.47689,4.38796
10384335,2.33808,2.12437,2.12862,2.30128
10384349,5.11113,5.19033,5.32576,5.14918
10384352,2.37064,2.24986,2.12076,2.24986
10384363,1.95656,2.03798,1.97102,2.02016
10384365,2.83069,2.6159,2.49446,2.41633
10384370,3.14596,2.86533,2.87975,3.03764
10384373,2.66959,2.45346,2.56056,2.50478
10384378,6.55195,6.66303,7.08459,6.81401
10384396,3.7067,3.79668,3.52836,3.76758
10384398,3.78471,3.75051,3.51207,3.6674
10384421,2.25718,2.13308,2.06396,2.12979
10384423,4.50731,4.38028,4.33099,4.71078
10384443,2.24338,2.34513,2.14916,2.2152
10384448,6.64092,6.6115,8.21704,7.95152
10384452,5.84259,6.01358,6.4865,5.77683
10384454,2.31423,1.96565,2.28567,2.28268
10384456,2.65276,2.80691,3.13432,2.75603
10384458,3.69112,3.60965,3.81306,3.41257
10384474,6.20642,6.16515,6.45964,6.32296
10384483,3.60501,3.91118,3.324,3.3781
10384486,3.04736,3.11609,3.01907,2.91767
10384493,10.5177,10.5967,10.629,10.629
10384495,2.244,2.12745,2.0136,1.86949
10384497,2.40502,2.65418,2.63791,2.33659
10384502,2.89315,2.68473,2.6211,2.78532
10384504,4.23285,4.01144,3.99445,4.10324
10384522,8.98949,9.05306,9.08292,9.11798
10384529,4.62536,4.56528,4.33532,4.38518
10384539,4.59089,4.52557,4.59089,4.63407
10384552,11.7994,11.7653,11.7672,11.7947
10384555,6.79097,6.86608,6.8719,6.83173
10384566,3.13992,3.07199,2.63151,2.80828
10384572,6.57954,6.8848,6.95386,7.12318
10384577,3.53971,3.53356,3.60846,3.6609
10384579,8.23935,8.35896,8.51711,8.37781
10384595,2.35408,2.46648,2.89672,2.79579
10384603,10.5158,10.5074,10.4917,10.4369
10384615,3.07017,3.12259,2.95136,3.03576
10384622,5.13484,5.19699,5.02317,5.05142
10384652,2.87706,3.10205,3.21813,2.88375
10384654,3.09348,2.89624,2.92448,3.05972
10384656,5.12036,5.14247,5.12181,5.30006
10384662,4.03629,4.14957,4.04366,3.87176
10384670,2.10902,2.41405,2.53532,2.10492
10384672,5.69469,5.84123,6.40926,6.16681
10384685,2.35691,2.2685,2.23985,2.35107
10384691,5.21604,5.16747,5.28281,5.12972
10384715,3.08672,3.54308,3.23038,3.33321
10384717,7.1807,7.35986,7.55065,7.30964
10384725,5.40834,5.31839,5.79216,5.82293
10384737,4.49411,4.72749,4.92845,4.91675
10384762,3.58701,3.60456,3.60456,3.97582
10384766,5.0381,4.79695,4.86375,5.05061
10384768,2.29713,2.28727,2.34724,2.38582
10384770,2.01084,2.22836,2.01084,1.91805
10384776,6.98033,6.86567,6.27482,6.87876
10384778,2.41763,2.53925,2.19481,2.41972
10384780,4.99407,5.14838,4.88049,4.91828
10384782,4.41016,4.31486,4.56682,4.2706
10384795,5.6685,5.77545,6.32137,6.07872
10384797,2.48571,2.32518,2.25411,2.2877
10384808,4.14452,4.22572,3.72028,4.42346
10384811,5.71512,5.68914,6.15838,5.91465
10384824,5.98444,6.08002,6.26982,6.23624
10384829,8.01508,8.11976,8.22616,7.98943
10384838,3.00519,3.13354,2.8435,3.02361
10384883,3.14735,3.24694,3.22171,3.02978
10384885,7.37193,7.22359,7.45097,7.21475
10384930,2.18612,2.15381,2.08426,2.00441
10384936,3.64649,3.69017,3.69194,3.74195
10384940,5.81315,5.91091,6.0412,5.64648
10384956,6.15926,6.18579,6.14425,5.81206
10384961,2.81181,2.86454,2.8291,2.71516
10384968,4.80814,4.96288,5.24883,5.32148
10384974,3.33372,3.12016,2.99232,3.18929
10384985,4.58148,4.28166,4.2786,4.39276
10385004,6.06305,5.91799,6.15861,6.15962
10385022,3.11375,3.02474,2.97372,3.13953
10385027,2.39812,2.35482,2.09646,2.6001
10385032,1.73453,1.81142,1.79423,1.79468
10385034,7.94917,7.79603,7.76534,7.67783
10385036,4.36569,4.30962,4.04544,3.88073
10385043,6.32633,7.06233,7.22891,6.71643
10385048,4.328,4.50159,4.33549,4.46673
10385052,2.45775,2.50684,2.4051,2.47616
10385081,3.49161,3.73865,4.11318,3.55704
10385083,2.76522,2.64848,2.47018,2.57538
10385096,2.13897,2.06476,2.16603,2.16675
10385114,3.04353,3.3715,2.81453,3.01177
10385118,3.69586,3.51108,3.58954,3.17476
10385151,1.51895,1.59093,1.59564,1.57487
10385153,2.47563,2.4936,2.33499,2.69719
10385155,4.41015,4.13946,4.14446,4.1015
10385159,7.69149,7.67079,7.694,7.94429
10385175,6.5988,6.52452,7.35954,7.09184
10385203,3.61143,3.66946,3.31306,3.57676
10385234,3.55286,3.23922,3.22433,3.4053
10385236,7.93772,7.89787,5.8121,5.79541
10385239,6.74691,6.95667,6.72322,6.63509
10385248,1.76946,1.72191,1.67698,1.7025
10385271,7.58463,7.68278,8.07211,8.07152
10385281,1.70182,1.79061,1.729,1.80555
10385283,2.11998,1.97591,1.78337,1.86935
10385297,2.11144,2.14168,1.90493,2.02102
10385310,2.03666,2.04509,2.11921,2.24365
10385323,1.64636,1.60895,1.69003,1.69088
10385325,3.62714,3.54509,3.63445,3.8489
10385335,4.45253,4.68051,4.52747,4.69489
10385337,2.20835,2.23788,2.02611,2.3283
10385343,5.55406,5.70409,5.81393,5.8256
10385353,6.73245,6.76689,6.8018,6.75939
10385361,2.19684,1.82853,2.52354,2.24537
10385365,3.54518,3.31154,3.11507,3.63183
10385375,3.87627,3.79865,4.25199,3.60675
10385382,7.46031,7.36682,7.4735,7.44025
10385384,3.60431,3.63804,3.64929,3.49055
10385391,3.94997,3.79564,5.95187,5.87903
10385426,8.34365,8.51086,8.50194,8.27863
10385428,3.5397,3.40636,3.31788,3.4768
10385447,1.93661,1.76669,1.73589,1.90183
10385455,6.79594,7.00096,7.2435,6.84809
10385466,2.74845,2.61701,2.53496,2.16757
10385477,1.75807,1.68327,1.65909,1.71085
10385479,3.22913,2.85192,2.79048,3.00853
10385484,9.037,9.15534,9.29983,9.16671
