ensembl_gene_id,gene_biotype
ENSG00000229456,processed_pseudogene
ENSG00000229457,lincRNA
ENSG00000229458,antisense
ENSG00000229459,lincRNA
ENSG00000229462,unprocessed_pseudogene
ENSG00000229463,antisense
ENSG00000229465,processed_pseudogene
ENSG00000229466,lincRNA
ENSG00000229468,processed_pseudogene
ENSG00000229473,processed_pseudogene
ENSG00000229474,protein_coding
ENSG00000229478,processed_pseudogene
ENSG00000229483,lincRNA
ENSG00000229484,lincRNA
ENSG00000229485,processed_pseudogene
ENSG00000229486,processed_pseudogene
ENSG00000229487,antisense
ENSG00000229491,antisense
ENSG00000229492,processed_pseudogene
ENSG00000229494,lincRNA
ENSG00000229495,lincRNA
ENSG00000229497,processed_pseudogene
ENSG00000229498,antisense
ENSG00000229500,processed_pseudogene
ENSG00000229502,antisense
ENSG00000229503,processed_pseudogene
ENSG00000229505,processed_pseudogene
ENSG00000229508,unprocessed_pseudogene
ENSG00000229509,unprocessed_pseudogene
ENSG00000229511,processed_pseudogene
ENSG00000229512,sense_intronic
ENSG00000229515,processed_pseudogene
ENSG00000229518,processed_pseudogene
ENSG00000229519,processed_pseudogene
ENSG00000229520,lincRNA
ENSG00000229521,sense_intronic
ENSG00000229522,lincRNA
ENSG00000229525,antisense
ENSG00000229526,transcribed_processed_pseudogene
ENSG00000229528,antisense
ENSG00000229530,processed_pseudogene
ENSG00000229531,antisense
ENSG00000229532,processed_pseudogene
ENSG00000229533,antisense
ENSG00000229534,processed_pseudogene
ENSG00000229536,lincRNA
ENSG00000229537,lincRNA
ENSG00000229539,antisense
ENSG00000229541,processed_pseudogene
ENSG00000229543,lincRNA
ENSG00000229544,protein_coding
ENSG00000229546,lincRNA
ENSG00000229547,transcribed_processed_pseudogene
ENSG00000229549,protein_coding
ENSG00000229550,lincRNA
ENSG00000229551,processed_pseudogene
ENSG00000229553,unprocessed_pseudogene
ENSG00000229554,processed_pseudogene
ENSG00000229557,lincRNA
ENSG00000229558,lincRNA
ENSG00000229559,transcribed_processed_pseudogene
ENSG00000229560,processed_pseudogene
ENSG00000229562,processed_pseudogene
ENSG00000229563,lincRNA
ENSG00000229565,lincRNA
ENSG00000229567,processed_pseudogene
ENSG00000229568,unprocessed_pseudogene
ENSG00000229569,lincRNA
ENSG00000229570,processed_pseudogene
ENSG00000229571,protein_coding
ENSG00000229572,processed_pseudogene
ENSG00000229578,lincRNA
ENSG00000229579,protein_coding
ENSG00000229582,processed_transcript
ENSG00000229585,processed_pseudogene
ENSG00000229586,processed_pseudogene
ENSG00000229587,sense_intronic
ENSG00000229588,lincRNA
ENSG00000229589,antisense
ENSG00000229590,processed_pseudogene
ENSG00000229591,antisense
ENSG00000229593,processed_pseudogene
ENSG00000229594,unprocessed_pseudogene
ENSG00000229595,processed_pseudogene
ENSG00000229596,processed_pseudogene
ENSG00000229598,processed_pseudogene
ENSG00000229599,lincRNA
ENSG00000229600,lincRNA
ENSG00000229601,processed_pseudogene
ENSG00000229603,lincRNA
ENSG00000229604,processed_pseudogene
ENSG00000229605,processed_pseudogene
ENSG00000229606,lincRNA
ENSG00000229607,lincRNA
ENSG00000229608,unprocessed_pseudogene
ENSG00000229609,lincRNA
ENSG00000229611,lincRNA
ENSG00000229612,processed_pseudogene
ENSG00000229613,lincRNA
ENSG00000229616,unprocessed_pseudogene
ENSG00000229618,lincRNA
ENSG00000229619,antisense
ENSG00000229621,lincRNA
ENSG00000229622,processed_pseudogene
ENSG00000229623,processed_pseudogene
ENSG00000229625,lincRNA
ENSG00000229626,processed_pseudogene
ENSG00000229627,processed_pseudogene
ENSG00000229628,lincRNA
ENSG00000229629,processed_pseudogene
ENSG00000229630,lincRNA
ENSG00000229635,processed_pseudogene
ENSG00000229636,processed_pseudogene
ENSG00000229637,protein_coding
ENSG00000229638,processed_pseudogene
ENSG00000229639,lincRNA
ENSG00000229641,processed_pseudogene
ENSG00000229642,lincRNA
ENSG00000229643,lincRNA
ENSG00000229644,processed_pseudogene
ENSG00000229646,lincRNA
ENSG00000229647,lincRNA
ENSG00000229648,processed_pseudogene
ENSG00000229649,lincRNA
ENSG00000229652,processed_pseudogene
ENSG00000229654,lincRNA
ENSG00000229656,lincRNA
ENSG00000229657,processed_pseudogene
ENSG00000229658,unprocessed_pseudogene
ENSG00000229659,processed_pseudogene
ENSG00000229660,lincRNA
ENSG00000229661,processed_pseudogene
ENSG00000229662,processed_pseudogene
ENSG00000229663,processed_pseudogene
ENSG00000229664,antisense
ENSG00000229665,protein_coding
ENSG00000229666,antisense
ENSG00000229667,processed_pseudogene
ENSG00000229668,processed_pseudogene
ENSG00000229670,unprocessed_pseudogene
ENSG00000229671,lincRNA
ENSG00000229672,antisense
ENSG00000229673,antisense
ENSG00000229674,protein_coding
ENSG00000229676,protein_coding
ENSG00000229677,processed_pseudogene
ENSG00000229679,antisense
ENSG00000229682,processed_pseudogene
ENSG00000229686,snoRNA
ENSG00000229687,processed_pseudogene
ENSG00000229688,antisense
ENSG00000229689,transcribed_unprocessed_pseudogene
ENSG00000229690,processed_pseudogene
ENSG00000229692,sense_intronic
ENSG00000229693,processed_pseudogene
ENSG00000229694,lincRNA
ENSG00000229695,processed_pseudogene
ENSG00000229696,processed_pseudogene
ENSG00000229697,lincRNA
ENSG00000229699,lincRNA
ENSG00000229700,processed_pseudogene
ENSG00000229701,processed_pseudogene
ENSG00000229703,transcribed_unitary_pseudogene
ENSG00000229704,processed_pseudogene
ENSG00000229707,processed_pseudogene
ENSG00000229708,processed_pseudogene
ENSG00000229709,unprocessed_pseudogene
ENSG00000229711,sense_intronic
ENSG00000229713,unprocessed_pseudogene
ENSG00000229715,transcribed_unprocessed_pseudogene
ENSG00000229716,processed_pseudogene
ENSG00000229717,antisense
ENSG00000229719,lincRNA
ENSG00000229720,lincRNA
ENSG00000229721,processed_pseudogene
ENSG00000229722,lincRNA
ENSG00000229723,antisense
ENSG00000229724,unprocessed_pseudogene
ENSG00000229725,unprocessed_pseudogene
ENSG00000229727,processed_transcript
ENSG00000229728,antisense
ENSG00000229730,processed_pseudogene
ENSG00000229731,processed_pseudogene
ENSG00000229732,antisense
ENSG00000229733,processed_pseudogene
ENSG00000229735,processed_pseudogene
ENSG00000229738,processed_pseudogene
ENSG00000229739,antisense
ENSG00000229740,lincRNA
ENSG00000229742,processed_pseudogene
ENSG00000229743,processed_transcript
ENSG00000229744,processed_pseudogene
ENSG00000229745,unprocessed_pseudogene
ENSG00000229747,processed_pseudogene
ENSG00000229749,processed_pseudogene
ENSG00000229750,antisense
ENSG00000229751,antisense
ENSG00000229752,processed_pseudogene
ENSG00000229753,processed_pseudogene
ENSG00000229754,transcribed_unprocessed_pseudogene
ENSG00000229755,lincRNA
ENSG00000229756,processed_pseudogene
ENSG00000229757,processed_pseudogene
ENSG00000229758,processed_pseudogene
ENSG00000229759,processed_pseudogene
ENSG00000229760,processed_pseudogene
ENSG00000229761,processed_pseudogene
ENSG00000229762,processed_pseudogene
ENSG00000229765,processed_pseudogene
ENSG00000229766,antisense
ENSG00000229769,TR_V_gene
ENSG00000229770,antisense
ENSG00000229771,lincRNA
ENSG00000229774,lincRNA
ENSG00000229775,lincRNA
ENSG00000229776,antisense
ENSG00000229779,lincRNA
ENSG00000229780,antisense
ENSG00000229781,processed_pseudogene
ENSG00000229782,antisense
ENSG00000229785,processed_pseudogene
ENSG00000229786,processed_pseudogene
ENSG00000229788,lincRNA
ENSG00000229791,lincRNA
ENSG00000229792,lincRNA
ENSG00000229794,processed_pseudogene
ENSG00000229795,transcribed_processed_pseudogene
ENSG00000229797,antisense
ENSG00000229798,processed_pseudogene
ENSG00000229800,processed_pseudogene
ENSG00000229805,lincRNA
ENSG00000229806,processed_pseudogene
ENSG00000229807,lincRNA
ENSG00000229808,transcribed_processed_pseudogene
ENSG00000229809,protein_coding
ENSG00000229814,processed_pseudogene
ENSG00000229815,processed_pseudogene
ENSG00000229816,processed_pseudogene
ENSG00000229817,processed_pseudogene
ENSG00000229820,processed_pseudogene
ENSG00000229821,antisense
ENSG00000229822,processed_pseudogene
ENSG00000229824,processed_pseudogene
ENSG00000229826,processed_pseudogene
ENSG00000229827,processed_pseudogene
ENSG00000229828,unprocessed_pseudogene
ENSG00000229829,processed_pseudogene
ENSG00000229830,processed_pseudogene
ENSG00000229831,processed_pseudogene
ENSG00000229832,sense_intronic
ENSG00000229833,protein_coding
ENSG00000229834,processed_pseudogene
ENSG00000229835,processed_pseudogene
ENSG00000229836,unprocessed_pseudogene
ENSG00000229839,antisense
ENSG00000229840,processed_pseudogene
ENSG00000229842,unprocessed_pseudogene
ENSG00000229846,antisense
ENSG00000229847,antisense
ENSG00000229848,antisense
ENSG00000229849,unprocessed_pseudogene
ENSG00000229851,antisense
ENSG00000229852,antisense
ENSG00000229853,processed_pseudogene
ENSG00000229854,antisense
ENSG00000229855,lincRNA
ENSG00000229857,processed_pseudogene
ENSG00000229858,processed_pseudogene
ENSG00000229859,protein_coding
ENSG00000229862,antisense
ENSG00000229863,processed_pseudogene
ENSG00000229865,processed_pseudogene
ENSG00000229867,antisense
ENSG00000229869,antisense
ENSG00000229870,processed_pseudogene
ENSG00000229871,processed_pseudogene
ENSG00000229873,antisense
ENSG00000229875,processed_pseudogene
ENSG00000229876,lincRNA
ENSG00000229877,processed_pseudogene
ENSG00000229878,processed_pseudogene
ENSG00000229880,processed_pseudogene
ENSG00000229881,lincRNA
ENSG00000229882,antisense
ENSG00000229885,processed_pseudogene
ENSG00000229886,processed_pseudogene
ENSG00000229887,transcribed_unprocessed_pseudogene
ENSG00000229890,processed_pseudogene
ENSG00000229891,lincRNA
ENSG00000229892,processed_pseudogene
ENSG00000229893,antisense
ENSG00000229894,protein_coding
ENSG00000229896,lincRNA
ENSG00000229897,processed_pseudogene
ENSG00000229899,processed_pseudogene
ENSG00000229900,processed_pseudogene
ENSG00000229901,antisense
ENSG00000229905,antisense
ENSG00000229906,processed_pseudogene
ENSG00000229907,unprocessed_pseudogene
ENSG00000229909,processed_pseudogene
ENSG00000229910,processed_pseudogene
ENSG00000229911,processed_pseudogene
ENSG00000229912,lincRNA
ENSG00000229913,antisense
ENSG00000229914,processed_pseudogene
ENSG00000229915,antisense
ENSG00000229917,processed_pseudogene
ENSG00000229918,antisense
ENSG00000229919,processed_pseudogene
ENSG00000229920,transcribed_processed_pseudogene
ENSG00000229921,lincRNA
ENSG00000229922,lincRNA
ENSG00000229923,lincRNA
ENSG00000229924,protein_coding
ENSG00000229925,lincRNA
ENSG00000229926,unprocessed_pseudogene
ENSG00000229927,processed_pseudogene
ENSG00000229928,lincRNA
ENSG00000229930,unprocessed_pseudogene
ENSG00000229931,antisense
ENSG00000229932,processed_pseudogene
ENSG00000229935,processed_pseudogene
ENSG00000229937,protein_coding
ENSG00000229938,antisense
ENSG00000229939,processed_pseudogene
ENSG00000229940,unprocessed_pseudogene
ENSG00000229941,antisense
ENSG00000229943,lincRNA
ENSG00000229944,processed_pseudogene
ENSG00000229946,processed_pseudogene
ENSG00000229948,processed_pseudogene
ENSG00000229949,processed_pseudogene
ENSG00000229950,antisense
ENSG00000229951,antisense
ENSG00000229953,antisense
ENSG00000229954,processed_pseudogene
ENSG00000229955,sense_intronic
ENSG00000229956,processed_transcript
ENSG00000229957,lincRNA
ENSG00000229960,lincRNA
ENSG00000229961,transcribed_unitary_pseudogene
ENSG00000229962,lincRNA
ENSG00000229964,lincRNA
ENSG00000229965,processed_pseudogene
ENSG00000229967,antisense
ENSG00000229968,processed_pseudogene
ENSG00000229969,antisense
ENSG00000229970,antisense
ENSG00000229971,antisense
ENSG00000229972,protein_coding
ENSG00000229975,processed_pseudogene
ENSG00000229976,lincRNA
ENSG00000229977,processed_pseudogene
ENSG00000229978,transcribed_unprocessed_pseudogene
ENSG00000229979,processed_pseudogene
ENSG00000229980,processed_transcript
ENSG00000229981,lincRNA
ENSG00000229982,processed_pseudogene
ENSG00000229983,lincRNA
ENSG00000229985,processed_pseudogene
ENSG00000229986,lincRNA
ENSG00000229988,transcribed_unprocessed_pseudogene
ENSG00000229989,lincRNA
ENSG00000229990,antisense
ENSG00000229991,processed_pseudogene
ENSG00000229992,processed_pseudogene
ENSG00000229994,processed_pseudogene
ENSG00000229996,antisense
ENSG00000229999,antisense
ENSG00000230000,processed_transcript
ENSG00000230001,sense_intronic
ENSG00000230002,sense_intronic
ENSG00000230003,processed_pseudogene
ENSG00000230005,antisense
ENSG00000230006,transcribed_unprocessed_pseudogene
ENSG00000230009,processed_pseudogene
ENSG00000230010,lincRNA
ENSG00000230011,unprocessed_pseudogene
ENSG00000230013,lincRNA
ENSG00000230014,lincRNA
ENSG00000230015,lincRNA
ENSG00000230018,processed_pseudogene
ENSG00000230019,processed_pseudogene
ENSG00000230020,antisense
ENSG00000230021,transcribed_processed_pseudogene
ENSG00000230022,processed_pseudogene
ENSG00000230023,lincRNA
ENSG00000230025,unprocessed_pseudogene
ENSG00000230026,processed_pseudogene
ENSG00000230027,lincRNA
ENSG00000230029,unprocessed_pseudogene
ENSG00000230030,lincRNA
ENSG00000230031,protein_coding
ENSG00000230033,lincRNA
ENSG00000230035,antisense
ENSG00000230037,processed_pseudogene
ENSG00000230039,processed_pseudogene
ENSG00000230040,lincRNA
ENSG00000230042,processed_pseudogene
ENSG00000230043,processed_pseudogene
ENSG00000230044,processed_pseudogene
ENSG00000230045,unprocessed_pseudogene
ENSG00000230046,antisense
ENSG00000230047,processed_pseudogene
ENSG00000230051,lincRNA
ENSG00000230052,unprocessed_pseudogene
ENSG00000230053,processed_pseudogene
ENSG00000230054,protein_coding
ENSG00000230056,processed_pseudogene
ENSG00000230061,antisense
ENSG00000230062,protein_coding
ENSG00000230063,sense_intronic
ENSG00000230064,processed_pseudogene
ENSG00000230065,antisense
ENSG00000230066,transcribed_unprocessed_pseudogene
ENSG00000230067,transcribed_processed_pseudogene
ENSG00000230068,sense_intronic
ENSG00000230069,processed_pseudogene
ENSG00000230071,processed_pseudogene
ENSG00000230073,unprocessed_pseudogene
ENSG00000230074,antisense
ENSG00000230076,processed_pseudogene
ENSG00000230077,processed_pseudogene
ENSG00000230079,processed_pseudogene
ENSG00000230080,processed_pseudogene
ENSG00000230081,processed_pseudogene
ENSG00000230082,antisense
ENSG00000230083,processed_pseudogene
ENSG00000230084,antisense
ENSG00000230086,unitary_pseudogene
ENSG00000230087,processed_pseudogene
ENSG00000230088,processed_pseudogene
ENSG00000230090,processed_transcript
ENSG00000230091,antisense
ENSG00000230092,transcribed_unprocessed_pseudogene
ENSG00000230096,lincRNA
ENSG00000230097,processed_pseudogene
ENSG00000230098,antisense
ENSG00000230099,TR_V_gene
ENSG00000230100,lincRNA
ENSG00000230101,processed_pseudogene
ENSG00000230102,processed_transcript
ENSG00000230104,processed_pseudogene
ENSG00000230105,lincRNA
ENSG00000230106,processed_pseudogene
ENSG00000230107,lincRNA
ENSG00000230109,lincRNA
ENSG00000230111,processed_pseudogene
ENSG00000230112,processed_pseudogene
ENSG00000230113,antisense
ENSG00000230114,antisense
ENSG00000230115,antisense
ENSG00000230116,processed_pseudogene
ENSG00000230118,processed_pseudogene
ENSG00000230119,processed_pseudogene
ENSG00000230120,lincRNA
ENSG00000230121,antisense
ENSG00000230122,unprocessed_pseudogene
ENSG00000230123,unprocessed_pseudogene
ENSG00000230124,protein_coding
ENSG00000230125,processed_pseudogene
ENSG00000230126,antisense
ENSG00000230130,processed_pseudogene
ENSG00000230131,lincRNA
ENSG00000230132,processed_pseudogene
ENSG00000230133,lincRNA
ENSG00000230137,processed_pseudogene
ENSG00000230138,lincRNA
ENSG00000230140,antisense
ENSG00000230142,lincRNA
ENSG00000230146,processed_pseudogene
ENSG00000230147,processed_pseudogene
ENSG00000230148,antisense
ENSG00000230149,antisense
ENSG00000230153,lincRNA
ENSG00000230154,processed_pseudogene
ENSG00000230155,antisense
ENSG00000230156,lincRNA
ENSG00000230157,processed_pseudogene
ENSG00000230158,unprocessed_pseudogene
ENSG00000230159,lincRNA
ENSG00000230160,processed_pseudogene
ENSG00000230161,processed_pseudogene
ENSG00000230162,unprocessed_pseudogene
ENSG00000230163,antisense
ENSG00000230164,unprocessed_pseudogene
ENSG00000230165,processed_pseudogene
ENSG00000230166,processed_pseudogene
ENSG00000230169,processed_pseudogene
ENSG00000230170,processed_pseudogene
ENSG00000230171,processed_pseudogene
ENSG00000230172,antisense
ENSG00000230173,lincRNA
ENSG00000230174,lincRNA
ENSG00000230175,processed_pseudogene
ENSG00000230176,antisense
ENSG00000230177,antisense
ENSG00000230178,protein_coding
ENSG00000230180,processed_pseudogene
ENSG00000230182,processed_pseudogene
ENSG00000230183,processed_pseudogene
ENSG00000230184,sense_intronic
ENSG00000230185,antisense
ENSG00000230186,antisense
ENSG00000230187,processed_pseudogene
ENSG00000230188,processed_pseudogene
ENSG00000230189,transcribed_unprocessed_pseudogene
ENSG00000230190,sense_intronic
ENSG00000230191,processed_pseudogene
ENSG00000230192,processed_pseudogene
ENSG00000230194,processed_pseudogene
ENSG00000230196,processed_pseudogene
ENSG00000230197,lincRNA
ENSG00000230198,processed_pseudogene
ENSG00000230199,processed_pseudogene
ENSG00000230201,processed_pseudogene
ENSG00000230202,processed_pseudogene
ENSG00000230203,processed_pseudogene
ENSG00000230204,processed_pseudogene
