probe_id	entrezgene_id
1553573_s_at	1943
208256_at	1943
238956_at	1943
210132_at	1944
205107_s_at	1945
207301_at	1946
227955_s_at	1946
214036_at	1946
202711_at	1947
202669_s_at	1948
202668_at	1948
210883_x_at	1949
205031_at	1949
206254_at	1950
205165_at	1951
40020_at	1951
36499_at	1952
204029_at	1952
213942_at	1953
226869_at	1953
214778_at	1954
227327_at	1954
212831_at	1955
212830_at	1955
210984_x_at	1956
211607_x_at	1956
1565484_x_at	1956
1565483_at	1956
211550_at	1956
201983_s_at	1956
201984_s_at	1956
224999_at	1956
201693_s_at	1958
201694_s_at	1958
238017_at	195814
227534_at	195827
229551_x_at	195828
205249_at	1959
202820_at	196
206115_at	1960
230963_at	196047
232531_at	196047
236044_at	196051
237416_at	196051
1562830_at	196074
238773_at	196074
1567591_at	196074
207767_s_at	1961
207768_at	1961
205222_at	1962
227747_at	196264
230556_at	196294
229025_s_at	196294
1553212_at	196374
1553213_a_at	196374
227983_at	196383
1565339_at	196385
1562462_at	196385
229738_at	196385
231332_at	196394
226258_at	196394
201018_at	1964
221835_at	196403
49051_g_at	196403
49049_at	196403
235721_at	196403
227055_at	196410
239691_at	196415
213065_at	196441
1556267_at	196446
228845_at	196463
227853_at	196463
1552526_at	196472
1560834_a_at	196475
1562633_at	196475
229782_at	196475
236968_at	196477
201144_s_at	1965
201143_s_at	1965
201142_at	1965
1553566_at	196500
228165_at	196500
226093_at	196513
240947_at	196527
224906_at	196527
225490_at	196528
225486_at	196528
230331_at	196541
201632_at	1967
1553458_at	196740
244058_at	196740
244057_s_at	196740
235471_at	196740
213381_at	196740
50400_at	196743
221941_at	196743
231146_at	196792
224936_at	1968
224935_at	1968
1553780_at	196872
230800_at	196883
203499_at	1969
1553799_at	196951
1557429_s_at	196951
231318_at	196968
214418_at	196993
229616_s_at	196996
204551_s_at	197
210929_s_at	197
1569393_at	197003
1563899_at	197021
238528_at	197131
226921_at	197131
230753_at	197135
1568683_at	197187
1556154_a_at	197187
1552856_at	197196
229241_at	197257
226072_at	197258
238025_at	197259
1556581_at	197320
1556129_at	197320
220730_at	197320
235823_at	197322
227464_at	197322
1556552_a_at	197322
242211_x_at	197335
227894_at	197335
1569867_at	197342
1569868_s_at	197342
1556024_at	197342
234231_at	197350
236295_s_at	197358
224666_at	197370
200912_s_at	1974
227470_at	197407
201435_s_at	1977
201437_s_at	1977
201436_at	1977
221539_at	1978
208770_s_at	1979
208769_at	1979
224645_at	1979
224653_at	1979
208624_s_at	1981
208625_s_at	1981
217607_x_at	1982
200004_at	1982
208705_s_at	1983
208290_s_at	1983
208708_x_at	1983
208706_s_at	1983
208707_at	1983
201123_s_at	1984
201122_x_at	1984
213753_x_at	1984
1554977_at	198437
213095_x_at	199
209901_x_at	199
215051_x_at	199
224198_at	1990
206871_at	1991
212268_at	1992
213572_s_at	1992
228726_at	1992
239785_at	199221
230997_at	199223
208427_s_at	1993
228260_at	1993
201727_s_at	1994
201726_at	1994
227746_at	1994
244660_at	1994
1555602_a_at	1995
206338_at	1995
227612_at	1995
234904_x_at	1996
241424_at	1996
206051_at	1996
238073_at	1996
235568_at	199675
1563204_at	199692
224492_s_at	199692
1562772_a_at	199699
212420_at	1997
212418_at	1997
227674_at	199704
243790_at	199704
229794_at	199704
237461_at	199713
231420_at	199720
244305_at	199720
215258_at	199731
215259_s_at	199731
229335_at	199731
228500_at	199745
226700_at	199746
1552643_at	199777
1559616_x_at	199777
235687_at	199777
1553369_at	199786
230983_at	199786
210361_s_at	1998
203822_s_at	1998
232154_at	199800
1553954_at	199857
216897_s_at	199870
228604_at	199870
242284_at	199899
210827_s_at	1999
201510_at	1999
229842_at	1999
231073_at	199920
238625_at	199920
227617_at	199953
228671_at	199953
230822_at	199964
237395_at	199974
236498_s_at	199990
229113_s_at	199990
1556309_s_at	199990
236584_at	199990
217757_at	2
210100_s_at	20
212772_s_at	20
203490_at	2000
31845_at	2000
232378_at	200010
225323_at	200014
242487_at	200014
237337_at	200014
1561847_at	200035
229044_at	200035
212300_at	200081
220624_s_at	2001
220625_s_at	2001
1553635_s_at	200132
1563933_a_at	200150
242173_at	200150
237603_at	200159
233516_s_at	200162
1554074_s_at	200172
224885_s_at	200185
226307_at	200186
238641_at	200197
239120_at	200197
210850_s_at	2002
210376_x_at	2002
203617_x_at	2002
231983_at	200205
1558896_at	200205
236629_at	200205
233086_at	200232
1554382_at	200261
1556072_at	200298
234461_at	200312
210873_x_at	200315
214994_at	200316
231043_at	200373
237152_at	200373
237151_s_at	200373
206127_at	2004
221773_at	2004
1555298_a_at	200403
1564598_a_at	200403
1562371_s_at	200403
1561200_at	200403
1552714_at	200407
231489_x_at	200407
1554641_a_at	200424
214754_at	200424
235542_at	200424
230549_at	2005
206919_at	2005
205994_at	2005
238761_at	2005
214831_at	2005
225159_s_at	2005
238222_at	200504
241430_at	200523
1553366_s_at	200539
229052_at	200539
241379_at	200558
222323_at	200575
1553917_at	200576
1557719_at	200576
213111_at	200576
216269_s_at	2006
212670_at	2006
235148_at	200634
1557137_at	200728
212466_at	200734
212458_at	200734
1553099_at	200765
241525_at	200772
239697_x_at	200844
231539_at	200844
238001_at	200845
238077_at	200845
235871_at	200879
241898_at	200879
228201_at	200894
241727_x_at	200895
235675_at	200895
204797_s_at	2009
204796_at	2009
225541_at	200916
229230_at	200931
225100_at	200933
225099_at	200933
242294_at	200933
225755_at	200942
231941_s_at	200958
226622_at	200958
234410_at	200959
209477_at	2010
211082_x_at	2011
203942_s_at	2011
213644_at	201134
1557886_at	201134
230915_at	201140
1552377_s_at	201158
226611_s_at	201161
226610_at	201161
243062_at	201163
235250_at	201163
215645_at	201163
1552664_at	201163
227037_at	201164
1554594_at	201176
227057_at	201176
225618_at	201176
241383_at	201181
1555819_s_at	201191
1559996_s_at	201191
1559997_x_at	201191
213866_at	201191
201325_s_at	2012
201324_at	2012
213895_at	2012
234233_s_at	2012
229011_at	2012
1560703_at	201229
213195_at	201229
240082_s_at	201243
209478_at	201254
226253_at	201255
227046_at	201266
223443_s_at	201283
235081_x_at	201292
228352_at	201294
226678_at	201294
239169_at	201299
204975_at	2013
238500_at	2013
225079_at	2013
225078_at	2013
235900_at	201305
203729_at	2014
231472_at	201456
232749_at	201475
239164_at	201475
235059_at	201475
239891_x_at	201475
1560522_at	201477
207111_at	2015
217675_at	201501
227782_at	201501
228148_at	201514
1552851_at	201516
1552852_a_at	201516
227741_at	201562
212640_at	201562
224700_at	201595
215264_at	2016
1557602_at	201617
1563097_at	201625
243802_at	201625
1554915_a_at	201626
231839_at	201626
214826_at	201626
226965_at	201627
240070_at	201633
242134_at	201633
1569582_at	201651
214074_s_at	2017
201059_at	2017
235088_at	201725
238015_at	201725
239913_at	201780
1552523_a_at	201798
1552522_at	201798
238063_at	201799
221950_at	2018
1553882_at	201853
224990_at	201895
243634_at	201895
224989_at	201895
227052_at	201895
220559_at	2019
1555790_a_at	201931
226589_at	201931
227157_at	201973
212543_at	202
207060_at	2020
226735_at	202018
227407_at	202018
238798_at	202018
238027_at	202051
1558641_at	202051
227166_at	202052
227169_at	202052
238115_at	202052
204824_at	2021
214945_at	202134
1553147_at	202151
201808_s_at	2022
201809_s_at	2022
1553542_at	202243
229082_at	202243
239380_at	202299
217294_s_at	2023
240258_at	2023
201231_s_at	2023
1552386_at	202309
237981_at	202333
233520_s_at	202333
1553938_a_at	202374
239353_at	202374
229866_at	202374
1553931_at	202459
237280_at	202500
215527_at	202559
201313_at	2026
237691_x_at	2027
204483_at	2027
235587_at	202781
204845_s_at	2028
204844_at	2028
1553927_at	202865
228851_s_at	2029
228852_at	2029
221486_at	2029
202596_at	2029
235817_at	202915
1558281_a_at	202915
202587_s_at	203
202588_at	203
201801_s_at	2030
201802_at	2030
228524_at	203054
1552799_at	203062
228862_at	203062
231317_at	203062
209026_x_at	203068
211714_x_at	203068
212320_at	203068
212866_at	203069
35156_at	203069
1570274_at	203074
1569245_at	203076
1569246_a_at	203076
1553706_at	203100
1552266_at	203102
1552389_at	203111
1552390_a_at	203111
238061_at	203190
221865_at	203197
1553133_at	203228
1553134_s_at	203228
225919_s_at	203228
1559672_a_at	203238
1553433_at	203238
1556516_at	203238
242821_at	203238
236945_at	203238
239712_at	203238
1558160_at	203238
227825_at	203245
225146_at	203259
229063_s_at	203260
235903_at	203286
238626_at	203286
226586_at	203286
213579_s_at	2033
202221_s_at	2033
227182_at	203328
200879_s_at	2034
200878_at	2034
1559258_a_at	203413
239034_at	203414
1557411_s_at	203427
1552935_at	203430
232771_at	203447
227971_at	203447
1554481_a_at	2035
214530_x_at	2035
207793_s_at	2035
225051_at	2035
227485_at	203522
241066_at	203523
228968_at	203523
242474_s_at	203547
225556_at	203547
231569_at	203562
212336_at	2036
212339_at	2036
242092_at	2037
201718_s_at	2037
201719_s_at	2037
210746_s_at	2038
229313_at	203859
204505_s_at	2039
208967_s_at	204
212175_s_at	204
205996_s_at	204
212174_at	204
212173_at	204
201060_x_at	2040
201062_at	2040
201061_s_at	2040
205977_s_at	2041
211164_at	2042
206071_s_at	2042
206070_s_at	2042
1554253_a_at	204219
1554252_a_at	204219
238671_at	2043
206114_at	2043
229374_at	2043
228948_at	2043
227449_at	2043
215664_s_at	2044
237939_at	2044
1554970_at	204474
1554629_at	2045
206852_at	2045
238533_at	2045
229288_at	2045
1554069_at	2046
231796_at	2046
211898_s_at	2047
210753_s_at	2047
230425_at	2047
211165_x_at	2048
210651_s_at	2048
209589_s_at	2048
209588_at	2048
230088_at	2048
230119_at	2048
1552531_a_at	204801
1552516_a_at	204851
1552515_at	204851
212291_at	204851
212293_at	204851
1438_at	2049
204600_at	2049
1552779_a_at	204962
1552782_at	204962
1569112_at	204962
235763_at	204962
204348_s_at	205
204347_at	205
230630_at	205
225342_at	205
216680_s_at	2050
202894_at	2050
204718_at	2051
1553350_at	205147
236638_at	205147
244709_at	205147
202017_at	2052
228614_at	205251
209368_at	2053
231499_s_at	2053
231498_at	2053
227973_at	205327
238974_at	205327
207346_at	2054
213434_at	2054
228079_at	205428
226464_at	205428
222874_s_at	2055
223912_s_at	2055
219340_s_at	2055
219341_at	2055
229958_at	2055
57703_at	205564
222110_at	205564
213184_at	205564
217254_s_at	2056
207257_at	2056
209963_s_at	2057
396_f_at	2057
209962_at	2057
215054_at	2057
37986_at	2057
242508_at	205717
1559601_at	205717
242513_x_at	205717
227435_at	205717
227433_at	205717
200841_s_at	2058
200842_s_at	2058
200843_s_at	2058
1552580_at	205860
202609_at	2059
217887_s_at	2060
217886_at	2060
209261_s_at	2063
209262_s_at	2063
235382_at	206338
1553272_at	206358
213119_at	206358
210930_s_at	2064
234354_x_at	2064
216836_s_at	2064
242446_at	206412
233787_at	206412
1563253_s_at	2065
202454_s_at	2065
226213_at	2065
206794_at	2066
214053_at	2066
203720_s_at	2067
203719_at	2067
228131_at	2067
213468_at	2068
235399_at	2068
205767_at	2069
207163_s_at	207
207327_at	2070
238877_at	2070
225503_at	207063
238053_at	207063
202176_at	2071
243818_at	207107
1568828_at	207147
210158_at	2072
235215_at	2072
207347_at	2074
230108_at	2074
203643_at	2077
241926_s_at	2078
213541_s_at	2078
211626_x_at	2078
222079_at	2078
200043_at	2079
203809_s_at	208
211453_s_at	208
225471_s_at	208
226156_at	208
236664_at	208
235745_at	2081
207061_at	2081
227755_at	2081
1562777_at	2086
211623_s_at	2091
209009_at	2098
215096_s_at	2098
215095_at	2098
217163_at	2099
215552_s_at	2099
217190_x_at	2099
211233_x_at	2099
211234_x_at	2099
211235_s_at	2099
205225_at	2099
204343_at	21
218489_s_at	210
218487_at	210
211117_x_at	2100
211118_x_at	2100
211120_x_at	2100
210780_at	2100
203193_at	2101
1487_at	2101
223858_at	2103
1556156_at	2103
209966_x_at	2104
207981_s_at	2104
201573_s_at	2107
201574_at	2107
201931_at	2108
202942_at	2109
205633_s_at	211
33494_at	2110
205530_at	2110
214447_at	2113
1555355_a_at	2113
224833_at	2113
201329_s_at	2114
201328_at	2114
217053_x_at	2115
217061_s_at	2115
206501_x_at	2115
221911_at	2115
221910_at	2115
215510_at	2116
214480_at	2117
1552423_at	2117
227200_at	2117
1554576_a_at	2118
211603_s_at	2118
216375_s_at	2119
203348_s_at	2119
203349_s_at	2119
211560_s_at	212
239740_at	2120
205585_at	2120
235056_at	2120
225764_at	2120
234421_s_at	2121
210887_s_at	2121
219432_at	2121
221884_at	2122
226420_at	2122
204774_at	2123
211742_s_at	2124
204503_at	2125
231706_s_at	2128
207914_x_at	2128
1565228_s_at	213
211298_s_at	213
220767_at	213
210012_s_at	2130
210011_s_at	2130
209214_s_at	2130
201995_at	2131
214985_at	2131
230183_at	2131
202012_s_at	2132
202013_s_at	2132
236483_at	2132
235685_at	2132
206329_at	2134
209537_at	2135
211051_s_at	2137
209202_s_at	2137
214608_s_at	2138
209692_at	2139
1569362_at	214
201951_at	214
201952_at	214
1552314_a_at	2140
206379_at	2140
1554844_at	2140
226170_at	2140
239197_s_at	2145
203249_at	2145
32259_at	2145
203358_s_at	2146
205754_at	2147
203989_x_at	2149
205142_x_at	215
206429_at	2150
213506_at	2150
206795_at	2151
230147_at	2151
204363_at	2152
204713_s_at	2153
204714_s_at	2153
231029_at	2153
207300_s_at	2155
237414_at	2155
205756_s_at	2157
207218_at	2158
205620_at	2159
212224_at	216
1569592_a_at	2160
1569591_at	2160
206610_s_at	2160
235915_at	2160
205774_at	2161
203305_at	2162
207810_at	2165
204231_s_at	2166
203980_at	2167
235978_at	2167
205892_s_at	2168
207475_at	2169
201425_at	217
205738_s_at	2170
214285_at	2170
1566123_at	2172
210445_at	2172
205029_s_at	2173
216192_at	2173
205030_at	2173
215530_at	2175
203805_s_at	2175
203806_s_at	2175
205189_s_at	2176
223545_at	2177
242560_at	2177
220255_at	2178
205623_at	218
207275_s_at	2180
201963_at	2180
201662_s_at	2181
201661_s_at	2181
201660_at	2181
202862_at	2184
203111_s_at	2185
203110_at	2185
207186_s_at	2186
232909_s_at	2186
209271_at	2186
230056_at	2186
1557217_a_at	2187
1557218_s_at	2187
1553244_at	2187
222713_s_at	2188
218689_at	2188
203564_at	2189
209645_s_at	219
209646_x_at	219
209955_s_at	2191
207835_at	2192
201787_at	2192
207834_at	2192
202995_s_at	2192
202994_s_at	2192
235643_at	219285
226603_at	219285
230036_at	219285
1553720_a_at	219287
235465_at	219287
240210_at	219293
216602_s_at	2193
202159_at	2193
215886_x_at	219333
213327_s_at	219333
232294_at	219347
227419_x_at	219348
230246_at	219348
217006_x_at	2194
212218_s_at	2194
223356_s_at	219402
1555676_s_at	219409
234791_at	219409
201579_at	2195
1567023_at	219525
232856_at	219527
230367_at	219537
235916_at	219539
226293_at	219541
226300_at	219541
231441_at	219557
1564022_at	219578
208153_s_at	2196
1553630_at	219621
1555025_at	219623
212423_at	219654
212419_at	219654
237314_at	219670
240275_at	219681
226899_at	219699
213100_at	219699
41856_at	219699
200019_s_at	2197
1569722_s_at	219731
1557208_at	219731
229378_at	219736
1553202_at	219736
226313_at	219738
225877_at	219743
238802_at	219743
235164_at	219749
228185_at	219749
234116_at	219770
224652_at	219771
224651_at	219771
224647_at	219771
224649_x_at	219771
242047_at	219790
230469_at	219790
1552887_at	219793
1553787_at	219833
227687_at	219844
226073_at	219854
235654_at	219854
235876_at	219854
238638_at	219855
231997_at	219899
227395_at	219899
203886_s_at	2199
1554076_s_at	219902
230186_at	219902
238497_at	219902
225315_at	219927
229251_s_at	219931
229250_at	219931
235194_at	219931
242554_at	219931
1559138_a_at	219938
1554712_a_at	219970
226818_at	219972
226841_at	219972
235235_s_at	219988
225468_at	219988
225466_at	219988
1557085_at	219990
1564194_a_at	219995
209620_s_at	22
203180_at	220
202765_s_at	2200
202766_s_at	2200
235318_at	2200
242957_at	220001
224735_at	220002
235402_at	220004
228281_at	220042
237160_at	220047
228676_at	220064
224139_at	220070
1568882_at	220074
226717_at	220074
1553846_at	220082
1553847_a_at	220082
203184_at	2201
241013_at	220108
241829_at	220108
1553239_at	220108
230519_at	220108
230067_at	220108
217640_x_at	220134
