sig_id	DER001.HCC515.96H.TRCN0000262375..666	DER001.HCC515.96H.TRCN0000196310..666	DER001.HCC515.96H.TRCN0000280031..666	DER001.HCC515.96H.TRCN0000194822..666	DER001.HCC515.96H.TRCN0000002922..666	DER001.HCC515.96H.TRCN0000196572..666	DER001.HCC515.96H.TRCN0000006168..666	DER001.HCC515.96H.TRCN0000006178..666	DER001.HCC515.96H.TRCN0000230573..666
pert_id	TRCN0000262375	TRCN0000196310	TRCN0000280031	TRCN0000194822	TRCN0000002922	TRCN0000196572	TRCN0000006168	TRCN0000006178	TRCN0000230573
pert_iname	EIF2AK3	PTK2	MELK	PIK3C2A	PTP4A1	RIOK3	GNE	PGK1	ALDH9A1
pert_type	trt_sh	trt_sh	trt_sh	trt_sh	trt_sh	trt_sh	trt_sh	trt_sh	trt_sh
cell_id	HCC515	HCC515	HCC515	HCC515	HCC515	HCC515	HCC515	HCC515	HCC515
pert_dose	2	2	2	2	2	2	2	2	2
pert_dose_unit	µL	µL	µL	µL	µL	µL	µL	µL	µL
pert_idose	2 µL	2 µL	2 µL	2 µL	2 µL	2 µL	2 µL	2 µL	2 µL
pert_time	96	96	96	96	96	96	96	96	96
pert_time_unit	h	h	h	h	h	h	h	h	h
pert_itime	96 h	96 h	96 h	96 h	96 h	96 h	96 h	96 h	96 h
distil_id	DER001_HCC515_96H_X1_F1B6_DUO52HI53LO:I15|DER001_HCC515_96H_X2_F1B6_DUO52HI53LO:I15|DER001_HCC515_96H_X3_F1B6_DUO52HI53LO:I15	DER001_HCC515_96H_X1_F1B6_DUO52HI53LO:L21|DER001_HCC515_96H_X2_F1B6_DUO52HI53LO:L21|DER001_HCC515_96H_X3_F1B6_DUO52HI53LO:L21	DER001_HCC515_96H_X1_F1B6_DUO52HI53LO:O10|DER001_HCC515_96H_X2_F1B6_DUO52HI53LO:O10|DER001_HCC515_96H_X3_F1B6_DUO52HI53LO:O10	DER001_HCC515_96H_X1_F1B6_DUO52HI53LO:H24|DER001_HCC515_96H_X2_F1B6_DUO52HI53LO:H24|DER001_HCC515_96H_X3_F1B6_DUO52HI53LO:H24	DER001_HCC515_96H_X1_F1B6_DUO52HI53LO:E01|DER001_HCC515_96H_X2_F1B6_DUO52HI53LO:E01|DER001_HCC515_96H_X3_F1B6_DUO52HI53LO:E01	DER001_HCC515_96H_X1_F1B6_DUO52HI53LO:H23|DER001_HCC515_96H_X2_F1B6_DUO52HI53LO:H23|DER001_HCC515_96H_X3_F1B6_DUO52HI53LO:H23	DER001_HCC515_96H_X1_F1B6_DUO52HI53LO:C03|DER001_HCC515_96H_X2_F1B6_DUO52HI53LO:C03|DER001_HCC515_96H_X3_F1B6_DUO52HI53LO:C03	DER001_HCC515_96H_X1_F1B6_DUO52HI53LO:N19|DER001_HCC515_96H_X2_F1B6_DUO52HI53LO:N19|DER001_HCC515_96H_X3_F1B6_DUO52HI53LO:N19	DER001_HCC515_96H_X1_F1B6_DUO52HI53LO:F18|DER001_HCC515_96H_X2_F1B6_DUO52HI53LO:F18|DER001_HCC515_96H_X3_F1B6_DUO52HI53LO:F18
region	CDS	CDS	CDS	CDS	CDS	CDS	3UTR	3UTR	CDS
NCBI_geneId	9451	5747	9833	5286	7803	8780	10020	5230	223
1978	0.8898095	0.3844384	1.097634	-0.2451672	-1.733853	0.1988425	-1.26409	-0.1007551	-0.5968835
896	0.9976566	0.2541373	-2.181501	1.296528	-1.573232	-0.6567867	0.3593889	0.8578676	-2.940605
5777	0.0006037056	0.9383651	-0.3664907	0.1478265	0.1936225	0.7504853	2.130082	0.247049	2.947363
1846	0.61844	1.581127	-0.5283942	1.186799	-2.244584	0.01058394	0.1017778	0.6602389	0.4558156
5925	-0.4992355	-0.8629711	0.5071904	-1.368362	0.9356627	-0.795863	-0.060973	-0.1278801	-0.374294
142	0.8976291	-0.139425	-0.9318988	1.104354	-0.03826708	0.5815946	-0.2468158	0.401488	-0.7422206
1021	-0.7042757	0.2893864	0.1713307	-0.1998636	2.313325	0.1940235	0.7347178	1.017451	0.7973985
5699	-0.1971756	-0.7721596	-0.1132526	-0.2650486	-1.479671	0.280396	-1.441222	0.3499409	0.5048165
8061	-0.6417993	0.6583516	0.08109444	0.005348746	-1.066606	0.1435829	-0.3254025	-0.3537492	0.4758407
1870	-0.1910199	-0.2205309	0.3740577	4.528683	0.9265689	0.62934	1.645293	0.006049961	-0.1084936
1398	-0.3465083	0.518737	-0.7920563	1.669925	-3.013549	-3.200472	-0.09982549	0.2792051	-2.662051
3312	0.6739793	0.6964501	0.04100026	0.6158581	-5.446987	0.1925634	0.08537226	0.5019139	-0.7280205
891	-0.7209468	-0.7684586	-0.6556997	-0.2966252	0.2354209	-0.5028149	-0.6614596	-0.9675658	0.6683999
4775	0.3876255	-0.2332119	0.03278759	-0.4970894	4.221683	0.02464241	0.1336536	0.03524676	3.89119
5111	-4.620884	0.4249645	0.04427268	-3.806698	0.2101175	-1.042444	-3.392663	0.5003411	-0.06840191
5696	0.7995336	1.244371	-0.8731722	-0.08887532	-1.233325	1.371761	-0.05483598	-0.02255508	-1.626287
5588	-0.06312229	-0.03372887	-0.3902596	-0.1418812	2.84575	0.09664419	-0.2865326	-0.7942809	-1.090066
6839	1.406392	0.4437169	-0.6484392	0.5461762	-2.613254	0.9687417	-0.9126933	1.517269	-0.1039464
329	-0.01769336	0.995553	-0.2334793	0.7874319	0.1288289	0.1359098	-0.5493346	1.644387	-0.2071691
5058	0.9114876	0.1514697	0.5279942	0.5633465	1.562714	-0.01423198	0.2384898	-1.466556	0.931977
998	0.486589	0.05944829	-1.817066	1.035385	-1.37004	0.2737336	-0.5085847	1.496965	1.337782
9134	-0.518553	-4.574656e-05	-0.5134003	-0.1003495	0.9613991	-0.1960225	-0.1464584	-0.5321724	-0.3985313
6616	-0.08217417	-0.7059501	0.6458488	-1.005776	0.7585184	-0.649587	0.7346421	-0.5575866	0.2606357
5223	0.4438651	0.7761712	-0.4532669	1.264916	-0.7928789	1.103751	-0.09070522	-0.1771863	-2.88851
4690	-0.5749558	0.2055997	-0.3250455	0.3392107	-3.504755	-1.077298	0.07164872	-4.378328	-0.2112368
958	-0.8779124	0.6257591	-0.1002244	-0.7297598	-0.3155164	-0.2696525	-0.354983	-0.2917029	0.6024672
1616	0.1967134	-0.2013263	0.833029	0.6944402	1.102159	0.2380006	0.4372371	-0.277882	2.711013
991	0.5783202	-0.1226948	-0.5523366	0.6759042	-4.997138	0.9964807	-0.866325	0.5569195	-1.473455
6347	0.7497832	0.7298366	-2.148806	0.1786804	-2.712424	1.186366	0.6480445	-0.7344353	-0.1050826
6714	0.4558761	-0.008370042	1.140799	-0.07415587	-0.928546	-0.5785908	-0.219242	-0.5997089	0.8513739
652	0.1006132	0.9223907	0.7927898	-1.031876	0.8894455	0.02353235	1.307778	-0.7982168	0.123339
4331	0.3320291	-0.4670899	0.1445096	0.4324136	-0.3843174	0.4273959	-0.1204906	-0.372623	-1.106045
7099	3.384308	-0.01813257	0.2633972	-0.869284	0.8855188	1.451902	-0.1569934	0.04507285	0.6319363
10320	0.256542	-0.1175486	0.8843857	-0.6205748	-0.03588024	2.712723	0.2185678	0.03390583	1.134724
2042	-0.1404466	0.3497109	-0.4369099	-0.1706933	-1.842499	0.4815654	-0.2993002	-0.2684904	0.8780624
843	-0.5275236	-0.03594731	-0.2290251	-1.022935	0.3359032	0.2271622	-0.08821245	-1.288401	0.2604812
840	-0.6968904	0.1217791	0.2354467	-0.3490179	0.1926247	0.475991	0.2201967	0.5913308	-0.2132587
7048	-1.250585	0.5718573	-0.3223709	1.832364	-0.143298	-0.883674	1.020925	0.9734785	0.06773447
4851	0.5472714	0.651471	-0.5611033	-0.3529172	0.4208585	0.9927104	0.4934357	0.3181981	-0.3626206
6464	0.6707575	0.2837932	0.7146043	0.3352337	0.2465566	0.2945899	1.297603	-0.004243776	-0.2581975
23410	-0.7528998	-0.06045441	-0.3664038	0.2937079	1.135144	-0.421446	-0.09667698	-0.6808866	1.232624
54205	-0.476845	-0.130945	0.1767817	-0.8857517	-0.05304006	-0.1721247	-0.3848781	-0.6750973	-3.130383
2770	-0.3381595	-0.5439186	2.430264	0.04917983	-0.3274021	-0.6611251	-0.3879437	-0.5251947	0.220904
80204	-0.2745898	-1.054646	0.3146886	0.2431676	3.270355	2.445567	0.422587	-1.14623	0.05735629
4208	1.352986	-0.7795421	0.6213369	0.1340837	0.24336	2.197282	0.02163367	-0.1455126	0.8755728
1845	0.9682614	0.6043395	-2.27652	-3.621394	-3.288973	-0.9600901	1.361753	-0.05010077	-0.5336444
23368	-0.502244	0.8125575	0.07562441	-0.9638127	2.255869	0.006284893	0.6016924	-1.020118	-0.4723961
5583	-0.3377396	-0.365073	-0.4666651	-0.4631065	3.451448	-0.4612251	0.2349155	-1.735555	0.5190012
8900	0.1697804	0.4910209	0.1104262	0.954594	2.551518	0.2628732	0.694726	-0.5483048	1.180065
581	-0.7614104	0.3400207	0.2173914	0.419345	0.60874	-0.7106512	0.04692861	-0.2214791	-0.3238015
6193	-0.5790292	-0.5726815	0.2815082	0.8337174	-0.1964049	0.3867658	0.1431365	-0.1159235	1.465514
6622	-0.4461282	-0.1690229	0.1911147	0.1391007	1.224788	0.09655085	0.7540859	0.07960892	2.468187
11261	3.731591	0.4173013	0.1730577	2.178113	-0.1961433	0.849821	1.312017	3.714221	-0.8453266
6696	-0.171096	2.020216	1.224539	-0.5280051	-0.05866891	0.9288067	1.179105	0.7730522	-1.324735
8312	-0.04428834	-0.7362271	0.1924465	4.221156	3.274488	2.826459	-0.2851672	-0.5027616	3.09759
835	1.096231	0.6510305	-0.3858091	2.097502	-0.5014896	1.034346	1.97089	0.6981661	0.01058587
8324	-0.8093185	0.2647219	-0.2492949	0.519132	-0.2629914	-0.4459985	0.2671831	-1.179046	2.021117
1848	-0.1130361	1.163612	0.8056803	-1.656101	0.5354522	-0.4873247	1.364057	0.265769	-0.8122166
154	-0.6918178	-1.034227	-0.4231551	-0.6378753	2.621537	-1.349018	-0.07558994	-1.023716	0.5630922
4312	0.1724804	-1.209936	0.3438821	2.174921	0.5550455	-1.038065	0.09261796	-0.7449333	-0.3259855
994	0.04843505	0.7362978	-0.1163066	1.159029	-1.555845	0.6846455	0.3873851	0.7453973	-0.4951158
2048	-0.622977	1.187152	0.0713046	0.2513623	-0.9057065	0.7959409	0.1588916	0.7963005	-1.016991
1111	-0.7789873	-0.6943921	0.4364783	-1.043052	2.123874	-0.7579426	-0.2632069	-0.4599233	0.08196098
5154	0.7311077	-0.4640111	-1.073456	-0.4080051	-0.02637787	-0.6881089	0.06744844	0.2905247	0.4596352
2920	-0.1010615	0.8917089	0.5213976	2.386381	-0.6630731	-0.243457	0.06561556	1.269405	-0.8693224
3122	1.357207	-0.9080791	0.2498655	-1.023163	2.050431	-0.3063999	1.089627	-0.446081	0.2170342
2769	0.4986649	-0.2698612	0.5812213	-1.013885	3.043819	1.423119	1.267242	-0.8439386	0.4007704
5900	-0.7835706	-0.7306695	0.2270482	-0.2434943	1.383436	-0.6135384	-0.151705	-0.1548081	0.611534
6304	0.8357393	0.5516856	0.3401322	1.928486	-0.3182274	-0.05045459	1.157868	-0.1827915	1.178644
5211	1.404998	0.6940064	0.4587003	-0.4115635	0.422946	0.9701376	-0.4935127	0.7721346	0.3773516
2886	-0.1703499	-1.239152	1.047072	-1.473884	0.2672107	-0.9480821	0.8172669	-0.4970559	0.09695743
9261	-0.1244571	-0.236457	-0.490103	1.130939	-1.837394	0.04703216	-0.6418613	-0.6530054	0.3881551
8569	-0.4725265	-0.8829183	1.126249	-1.94309	0.9428439	-0.3611731	0.8819675	-0.8309152	-1.82028
3303	-0.4997804	-0.2291788	0.2751681	-0.2462395	-2.162186	-0.4834338	-0.5132456	-0.3237274	0.2082312
5331	0.9517182	-0.3843488	0.07138135	-0.03587842	-1.99141	1.542934	0.1740773	0.2682028	-0.7659953
5347	0.3303787	0.884165	-0.7949236	0.6833598	-1.320112	1.773294	-0.5486968	1.296275	-0.6453443
4638	-0.462312	-0.1624271	-0.2231915	-0.2384872	-0.6412488	-0.549306	-0.1315279	-0.0986502	1.908677
2264	-0.2858639	0.4773101	-0.5131275	0.320989	0.8447452	1.283135	-0.252654	0.4830227	-2.060907
1029	0.5946727	0.3839609	0.3140547	1.954629	-2.253496	-0.582666	0.2299206	0.05452192	-0.630013
1027	0.2083074	-0.3055209	0.422991	0.6810557	-0.2307623	0.3800195	0.4392095	1.04738	-0.3331146
2597	-1.782937	-0.0002211291	0	-5.436834	-3.162216	0.0001482793	-0.0002774593	-2.04986e-05	0.000220775
55847	-0.668689	-1.477614	0.1131032	-2.386045	1.131098	-0.7046647	-0.5015378	-1.707605	-0.03253995
25803	0.6295222	0.4018707	-0.5471832	-0.8327895	-1.137119	1.162995	-0.2416291	-0.7530454	-2.76285
3480	0.1996217	-0.1745293	-0.985242	-0.2472254	1.611432	-0.5267245	2.839265	1.815691	1.655604
2946	-0.135892	-0.8648871	-0.3893275	0.3322832	-0.01647514	0.1754307	0.1988688	-0.2325226	-0.1499401
9517	0.2288685	1.135292	-0.814624	0.5208268	1.221687	-0.2736095	-0.4955589	0.6367955	0.1072974
25987	0.5961096	0.4221907	-0.376167	-0.5850042	0.005892396	0.5858541	0.2765673	1.098461	-0.2147972
23670	-0.976768	-1.094517	0.6476545	0.4966088	0.5909401	0.1341806	0.4869826	-0.3708146	-1.610018
11182	-0.977203	-0.7991149	0.1458321	-0.95498	0.778415	0.1193206	0.3174364	-0.7276243	0.2137834
2146	1.184754	0.02263728	-0.02995943	0.301953	-0.8285172	0.7474635	-1.12946	0.7410694	-0.2045325
3385	0.1855634	0.667941	0.2214279	0.8326547	-1.332115	1.259477	-1.295337	1.039927	-1.198118
5261	-0.1207227	-0.9197838	0.4834351	-0.7516347	1.05731	0.8850649	0.4379078	0.08163868	-0.8437724
10765	-0.8602927	0.1721127	0.3769721	1.489976	-0.780086	0.5423069	0.9125383	0.8204823	0.5743883
25839	0.5694777	-0.3902433	-0.06228447	1.264705	-3.226622	1.151266	0.4428237	0.9649481	-2.286421
4172	0.5515403	-0.7281246	0.4127324	-2.722991	-1.039531	1.103403	-1.099235	0.5092393	-0.3799542
23161	-0.8744648	-0.8796906	0.2205755	-1.217013	0.5236421	-0.6038063	0.7411872	-0.4221281	0.1260537
10298	0.8183995	0.5425102	0.4546999	2.263617	-2.404192	-0.3578005	-1.146943	0.4236721	-0.817041
1802	1.544944	1.451759	0.02589154	-0.4604583	-1.308196	0.4591141	-0.2517585	0.1546648	-0.03576827
58533	1.172168	0.4230843	0.2302207	0.008283176	-3.213532	0.413464	-1.798726	0.9330726	-0.9293915
147179	-0.2570979	0.2300515	-0.2026247	-0.5019398	-1.097078	0.8955104	1.056547	0.2022825	-0.7942865
29937	1.179622	1.005233	-0.04703122	0.334543	-5.034628	0.9802122	0.03931846	0.5916749	-2.216452
6184	-0.02822146	1.09901	-0.5840782	0.9638667	-4.737319	-0.06661768	-0.01411816	-0.05106083	-0.2573613
9854	0.2387411	-0.3298526	-0.5201403	0.2530159	0.6986637	-0.6411176	-0.5025562	-0.3085936	-1.236045
2553	0.577366	0.5327769	-1.065422	1.093657	-1.123976	1.172712	0.3077033	0.1961016	-0.8749411
5440	-0.3675758	-0.7408353	0.822571	-0.8805914	-0.2449254	-0.03714841	0.547467	-0.6190597	-0.9179435
54623	0.1500262	-0.3318172	0.3957918	-1.047786	0.1432126	0.1653106	0.0004568882	1.086732	-1.671709
9533	-0.2680132	-0.765067	0.2006909	-0.4764629	0.9959683	-0.8484089	0.4134465	-0.1751174	0.07881561
8607	0.02510807	0.6254101	-0.1029133	-0.07337689	-0.7117106	1.352575	-1.242556	0.9453558	-0.4423617
207	0.8345368	0.4199272	-3.360901	1.410961	-2.509902	0.6755632	-0.1618292	-0.7845121	0.5719533
26054	-0.985741	-0.2623367	0.4775436	0.4693271	1.620047	-0.7661991	-2.078259	0.06264472	0.5764407
10682	0.6684823	0.8648331	-0.4585802	0.9078422	-3.714507	0.963947	-0.2959095	0.9545851	-1.717193
8573	-0.01617552	0.6704209	-0.6198012	1.698263	-1.193155	0.4192465	0.7864004	0.2921146	-0.2459419
23378	-0.3945442	0.6347237	0.3518797	0.6722343	1.034922	-0.1832828	-0.8237178	0.614936	-0.1733492
8553	0.009994671	0.07851255	-0.08069667	-1.219109	-0.6069938	0.7248175	-0.2909617	0.5911628	-0.009388918
622	1.213986	0.4901394	0.4047398	0.277501	-1.278156	-0.02079044	-0.4374643	0.965301	0.4372907
9467	-0.3050399	-0.3230768	0.442436	-1.133606	0.5608621	-0.5216041	-0.02435041	-0.4944637	-0.4138182
5525	-0.7859783	-0.6827591	0.2591533	0.7922916	0.1221377	0.4543108	0.6675752	1.087394	0.04080802
256364	-0.06584388	-0.1249741	0.271978	0.8842573	1.948247	1.642622	2.210386	-0.04750223	0.02498208
332	0.6648901	0.4668345	0.05695116	-0.3127421	-1.865426	0.3187968	-0.6155816	0.9951962	-1.080697
2058	0.03345671	-0.7229736	0.09767868	1.720727	-0.6897511	0.2869682	0.05488198	0.6182374	-0.1394567
7849	0.2890574	1.594735	0.4398916	0.7751943	2.763055	1.014372	0.4563737	-0.9093782	0.2011469
23244	0.9258201	0.1642953	-0.009397686	0.2540682	-0.1587841	1.686307	-1.789571	-0.07561338	-3.070176
7494	-0.04064339	-0.06927012	0.3362985	1.713575	0.5410916	0.07981732	-0.6613635	1.405457	0.2617568
4836	-2.433583	0.04287507	-0.1481782	0.4254658	0.9085578	1.721451	-1.30782	-0.7478502	-0.3013926
23647	0.3038704	0.8827353	0.1364362	1.091832	-2.755383	1.243845	0.4918352	0.8286084	-0.3572982
10617	0.4839672	0.3750372	0.2446032	0.1847754	-2.761241	0.4676231	0.1471956	0.9327046	-0.4814124
2184	0.4047191	-0.4644369	0.5467333	-0.2272739	-0.6141487	-0.4869399	-0.5395082	1.007554	-1.39578
5355	0.1547472	-0.3502798	-0.2100661	-0.1986298	1.25826	0.4222264	0.2148271	1.690043	0.7353313
6659	-0.2132926	-1.009918	0.2482901	1.075386	-0.5573765	0.04965355	0.4107839	1.180197	-1.5654
7016	-0.7398983	-0.1193252	0.3438792	-1.04596	1.530932	-0.868835	0.2330023	-0.2381478	-0.4146951
90861	-0.1342701	0.1221302	0.02614987	-0.2917675	-0.3779919	0.8549107	0.3669271	0.7539821	-0.2308526
10670	0.1610577	0.3383748	-2.586303	0.9013417	0.1099548	0.4213478	1.292019	-0.1084422	0.6827182
79071	-0.5029891	-0.0580977	0.3296146	-2.075317	2.240422	0.1351003	-1.603423	-0.5699285	1.034055
64746	-0.3318075	-0.3189345	0.9181197	-0.7596283	-1.024282	-0.2530941	-0.2425002	0.6902519	0.3795454
5366	-0.7660213	-0.3110267	-0.414338	-1.558064	1.797397	-0.5380563	-1.015424	-1.177921	0.1176492
11344	0.5041447	0.8751691	0.1781816	0.5937318	-2.664937	0.4633543	-0.1638997	-0.7508376	0.08041805
10013	-0.1238715	0.3943841	-0.2750431	0.7188087	-0.7116367	-0.08918464	0.4009668	1.254884	-0.8921794
5829	-0.6969188	-1.144789	0.6977947	0.8365549	0.9446819	-1.464476	0.2696262	-1.322445	0.3588379
5257	-0.1082219	0.2485517	0.3043243	0.6942276	1.461565	0.461133	0.5273945	0.1629772	1.759001
22794	0.04277797	0.6065437	-1.962681	1.909812	0.675384	1.121501	1.122918	0.3348281	0.06309298
9761	-0.03548063	0.930984	0.3329859	0.5942959	-1.772673	0.288553	0.3454126	1.091609	-1.675058
23326	-1.459973	-1.003528	0.5859051	-1.127744	-1.080809	-0.9344398	-0.5829499	0.08421962	-1.814622
10972	-0.5529745	1.26651	0.04101475	1.683161	-0.8746385	-0.1974413	0.9155008	0.7436877	-1.797637
10523	0.1382177	0.7561338	-0.3083006	1.609924	-2.547047	1.607638	-0.3065481	0.929642	-0.3583219
79090	0.08885354	-0.4999152	0.673351	-0.1567287	1.345751	0.3623677	0.5594583	0.3011554	2.144938
27032	-0.5800722	0.6663059	0.1449685	0.7166103	2.079989	0.7260577	0.0294793	-1.060726	-2.366024
9097	0.02547312	0.8669668	-0.03879154	-0.3691422	0.1009917	-0.6019154	0.3683302	0.2090408	-0.3710574
10513	-0.414579	-0.5926456	-1.130959	-0.4378822	2.07856	-0.7217589	-0.08372061	-0.2531548	-0.2679204
1891	-0.9285589	0.3717428	-0.05470043	-0.605715	-0.4242365	0.5975192	0.5562189	-0.2842326	0.3064276
3066	0.1219495	0.1688787	0.1509391	0.5781815	1.115772	0.5444269	-0.367831	-0.344158	1.24104
9801	0.2875445	-0.07938116	-0.5610995	0.8120692	-1.417786	-0.6571419	0.3585486	0.7875016	0.1855031
1459	0.2704926	-1.295951	0.3216386	-0.8629866	1.209497	-0.2535396	-0.1946829	-0.5886467	0.0810185
9703	0.965717	1.200511	-0.3335601	1.166543	-3.196291	1.447726	-0.9198744	0.8514532	-1.885973
10606	-0.8259618	-0.03916664	-0.9761602	-0.7298393	0.8602447	-0.2390596	-0.4163221	0.7544475	-0.07503858
1017	-0.9965616	-1.117982	-0.987221	-0.8361577	0.4060756	-0.6810513	-0.9303688	0.2208778	-0.1262573
9813	-0.1613327	-2.382187	-0.9155148	-0.610019	-1.150068	0.3243397	-0.4030766	0.6239722	-0.8611405
7485	-0.8545898	0.1654691	1.105984	-0.09847182	1.561792	-1.721056	-0.06014919	0.4812595	-0.3074489
2109	0.5902281	0.6528583	-0.7469892	0.978282	-4.094785	0.1620784	-0.1730621	0.716249	-0.1506981
23271	-0.4569266	0.1516976	-0.07885242	-1.095074	0.7466181	-0.5227996	-0.04869173	0.03150108	0.04691439
9915	-0.522604	-1.142781	0.3101149	-1.928986	0.6490764	-1.00062	0.6302892	-1.131903	0.5474371
9552	-0.3844632	0.1879578	-0.9371573	-3.887591	1.200663	-3.322565	1.171803	-0.06665562	-0.6264626
93487	0.03285246	0.07873503	-0.732079	1.057527	-1.205757	0.02986237	0.9739123	-0.9312546	0.6148736
2956	0.9827091	0.8996705	0.2485682	-0.7029842	0.6854191	-0.05997583	-1.190404	0.9348357	-1.018084
11065	0.2078561	0.01386957	-0.3922499	0.4215111	1.025437	0.3968745	-0.4886095	-0.6151888	2.080987
9653	-0.2770807	-0.9698565	-0.4135541	0.04032606	0.3812239	0.1854952	0.2057866	-0.150712	-0.7076764
200081	-0.4402221	1.340724	0.1661758	-3.893235	-2.564614	0.3757379	-0.6875585	1.508299	-3.910515
3337	-0.8311629	0.2983823	0.1855073	0.7546734	-0.3679046	-0.6579677	-1.038791	2.268717	0.8262109
11073	-1.08734	-0.08313892	-1.682745	-0.7615981	1.48314	0.1539343	-0.5743918	-0.5679758	0.5384809
23	-0.5071945	-0.01659831	0.478847	1.185764	3.866976	-0.2398499	-0.5966941	-0.1951518	0.6100169
5641	-0.1925721	0.7156503	-0.6221756	-0.06028938	-0.4215294	0.5513059	-0.3178184	0.7593101	0.134759
8720	-0.7253691	-0.7440494	0.1325544	0.7609552	2.382006	-0.2794952	0.03737818	-1.173392	2.598299
10782	-0.2877713	-0.440988	-0.0121105	4.798112	2.203076	1.060022	-0.161152	-0.2222071	-0.04970407
25932	-0.5830536	-0.1740698	-1.569873	0.7532415	-2.338629	-0.5003824	0.6271899	-0.3501709	-1.666376
3028	0.6289229	1.536063	-0.237505	1.142925	-4.165651	1.206373	-0.1825092	1.127301	-3.66784
6804	0.1667854	-0.3785153	0.3618019	0.2195813	-1.64103	-0.4580126	-0.7608876	-0.6258643	0.5116888
890	0.348681	0.4608457	-1.405199	0.1198275	-0.6995871	0.9892463	-1.079626	0.8778077	-0.004745975
6390	0.6646606	0.7377589	0.1400054	1.06439	-2.99706	0.2308251	-0.5670695	1.133624	-2.419798
4303	-0.3657472	-0.543221	0.7040314	0.5413007	-0.1654539	-0.2428839	-0.3234012	0.1117573	-1.246719
10953	0.08560298	-0.3832765	0.007655635	-2.34544	-1.315924	-0.1627712	-0.606435	-0.339227	-3.048986
22889	-0.2657799	-0.27054	0.3896384	-1.860926	1.232511	-0.7081847	0.3975186	0.4305896	-1.478277
3098	0.4797255	0.8369343	-0.226285	-0.3611028	-0.05154544	0.08702564	-0.365901	-0.8671324	0.4896191
11044	-0.7647312	-0.9759604	0.1192518	-2.060863	1.075603	-0.7889842	-0.1054259	-1.365516	0.01609266
8985	0.7764839	0.7861439	-0.01091966	-0.776599	-2.789856	-3.447739	-1.17051	0.9290344	-1.096795
66008	0.6354461	0.8208696	0.3361802	-0.4568406	0.07349041	-0.004000306	0.2119582	0.3244195	-0.2692559
9217	0.2250425	0.4508226	-1.265372	1.390636	-0.04366189	0.2521257	-0.6930756	0.4290608	0.7805662
701	-0.7596595	-0.7107696	-0.2114505	-1.548561	1.999425	-0.3671978	-0.2795501	-1.572194	0.3698024
6182	0.8106387	0.6248998	0.4214161	1.298293	-5.919339	0.8361285	-0.5261177	0.607276	-0.6733759
4860	0.1437302	0.3897964	-0.08394642	-1.58815	-3.350979	0.7344809	-0.9753993	0.6589293	-0.9539116
7398	-0.4850724	-0.5581037	-0.1157863	0.8547831	0.7092506	-1.16581	-0.2204439	-0.3587255	3.1539
6117	-0.9585705	-2.75207	0.1692977	0.4291178	0.2254621	-0.8448044	-0.2058761	0.01471369	-1.56542
23588	-0.511572	0.2287537	0.09069202	-0.3813725	1.220204	-0.09280476	-0.1694815	-0.7950907	0.3344735
949	0.1678369	1.615722	-0.637338	1.374819	-2.855449	0.7833033	-0.1996928	0.749684	0.7586708
7168	0.6664681	0.6819535	0.2635198	-0.7382934	-1.170806	0.5610299	-0.3431325	0.482136	0.09615159
9375	0.1959388	0.2511171	-0.3860659	0.9943851	-1.362771	0.04453941	0.2478094	-0.5713611	-0.5769368
4927	0.5142432	0.6241219	0.4054022	-0.3501172	0.2732055	0.8519913	-0.6958588	0.9123464	-0.1204282
2523	-0.456982	-0.8000251	-0.362844	-1.652905	1.180047	-0.753342	-0.2002542	-1.31347	0.140802
58497	0.08529052	0.5427219	-0.4245059	2.145897	2.547874	0.3634897	1.07542	-0.1758933	-0.4065378
6856	-0.2813176	-0.1766867	0.9098799	1.205875	-1.070305	-0.3298392	0.5865508	0.7367123	-0.6008116
26036	0.4899704	-0.4721577	0.03598365	1.298932	-0.008002572	0.5948792	-0.2627521	1.884127	-1.820818
10206	-0.5755686	-1.061335	0.5716003	-1.009081	1.752986	-0.9311901	0.2457181	-1.224492	0.5407138
25793	1.167883	0.6447192	-0.09736179	0.5125951	-0.6535213	0.7711551	-0.06928009	0.8960283	-0.008340716
55556	0.2676558	0.3204655	-0.8886515	-0.02022925	-1.587011	0.007837951	-0.2657782	1.058489	-1.154408
3978	1.099785	0.8042433	-0.5993133	0.8771859	-1.834393	1.175798	-0.9713848	1.04616	-0.7679198
10681	0.3368829	0.6071485	0.7552625	0.3755163	-2.085093	0.6837059	0.06646717	0.3917319	-0.6763101
3638	-0.7474884	-1.126825	-1.648409	-0.7463238	0.8151553	-0.1221653	-0.09382364	-1.247249	-0.02254266
8349	0.1218404	-0.5353513	-0.1748887	-0.8044008	1.183615	-0.8086885	0.2152467	-0.5800592	0.5232543
6275	-0.7179194	1.580948	-2.057227	-1.994606	-0.5425028	0.517244	0.695029	0.1261541	0.1136335
3895	-1.014898	-1.374802	0.7255461	-0.9670742	-0.01078566	-1.200519	0.7679986	-0.04639237	0.3460263
392	0.5410821	0.7957683	-0.09294876	0.109825	3.947155	0.3375566	-2.277017	-0.04831313	0.9861706
9170	0.3114959	-0.2204239	-0.03565374	-1.267051	2.527818	0.3092203	0.1476012	-0.8565067	-0.2911431
80347	0.8205013	0.2888014	-1.12834	2.05432	-3.168794	1.126109	0.4007265	0.6189243	-2.473914
