genesymbol	entrezgene	A549_LUNG	HCC515_LUNG
MCM3AP	8888	-0.196135932378817	0.0526298495937965
MCM3APAS	114044	-0.0652340701676565	-0.308082177152386
MCM4	4173	0.0889573424677789	-0.279150956570311
MCM5	4174	-0.173372105440417	-0.374901632207135
MCM6	4175	0.0826618037244223	-0.243934054560241
MCM7	4176	0.131143366437484	-0.153256610562113
MCM8	84515	0.06788568799954	-0.270384517443341
MCM9	254394	-0.384246367168568	-0.214601969820186
MCOLN1	57192	-0.385317528771039	0.00386242473529001
MCOLN2	255231	-0.449176503445953	-0.255348825747308
MCOLN3	55283	-0.27863180462801	-0.297212844081914
MCPH1	79648	0.133098400650583	0.109026836541068
MCRS1	10445	0.312836688927771	0.100950409489309
MCTP1	79772	-0.327524088814411	-0.0874656020766078
MCTP2	55784	-0.0847811265268571	0.100316255534472
MCTS1	28985	0.349137895627459	0.183912861332216
MDC1	9656	-0.250673172494804	-0.448834783180134
MDFI	4188	0.385025095082021	0.147391507922817
MDFIC	29969	-0.347337292688336	-0.193208309716849
MDGA1	266727	-0.409113088050469	-0.103050017661023
MDGA2	161357	NA	NA
MDH1	4190	0.383756787172347	0.10424603859139
MDH1B	130752	-0.20547081002489	0.064064335411584
MDH2	4191	0.320232961219679	0.0803979069633719
MDK	4192	-0.0606997051019821	-0.165594683621249
MDM1	56890	0.0705767350928641	-0.227817343946376
MDM2	4193	0.266372590091755	0.219395910857011
MDM4	4194	-0.110078283512819	-0.0302636010415897
MDN1	23195	-0.438484602051964	-0.278188225436802
MDP1	145553	0.252470489662141	0.275950614850046
MDS2	259283	-0.30021275372319	0.0782391548994965
ME1	4199	0.477670716380394	0.229640947288006
ME2	4200	-0.177584464870992	-0.343519225872167
ME3	10873	-0.103894461010211	0.0869760220803864
MEA1	4201	0.227965203676779	0.0428382496693692
MEAF6	64769	0.047073609502452	0.108202107822601
MECOM	2122	0.121335337654123	0.301113055192752
MECP2	4204	-0.497056769922045	-0.212219785274814
MECR	51102	0.304957408183215	0.23472732201385
MED1	5469	-0.101262557809047	-0.364071728398104
MED10	84246	0.0143144647888481	-0.148958821065083
MED11	400569	0.321806845905518	0.381611178195618
MED12	9968	-0.289902001856461	-0.295326811076337
MED12L	116931	-0.36626990972342	-0.3784732661393
MED13	9969	-0.280659125820416	-0.270164370733631
MED13L	23389	-0.100782835128186	-0.101660136195241
MED14	9282	-0.179411353984409	-0.334105489703213
MED15	51586	-0.387325135332726	-0.13249053287004
MED16	10025	-0.367597361525255	-0.0233634802894765
MED17	9440	0.110038854251378	-0.161408610364967
MED18	54797	0.340535745089825	0.257455005462596
MED19	219541	0.247995268488627	0.09268340767392
MED20	9477	0.36098967446216	0.03292836196062
MED21	9412	0.269372499733031	0.0948454455095821
MED22	6837	-0.501867139817804	-0.400044357919121
MED23	9439	-0.436250277236994	-0.185559032997363
MED24	9862	0.13658789028808	-0.0345482474514733
MED25	81857	-0.0614554326129279	0.0768328445747801
MED26	9441	-0.576542875214602	-0.208835440334492
MED27	9442	0.143346722853364	-0.0734090703730172
MED28	80306	0.218873473142923	-0.0816333571551788
MED29	55588	0.158543417366947	0.224087992968448
MED30	90390	0.0926735503585599	-0.15548436383351
MED31	51003	0.357217608451005	0.246707245948233
MED4	29079	0.369450536812966	0.207767564503807
MED6	10001	0.288383975290996	0.0271979759645794
MED7	9443	0.1227515052942	0.241295579815504
MED8	112950	0.226181029596589	0.0762512629685305
MED9	55090	0.312485111346591	0.284950343773873
MEF2A	4205	-0.339333152615885	-0.0722426213887314
MEF2B	100271849	-0.506835226759325	-0.195104200037786
MEF2C	4208	-0.359681937291045	-0.0698505795279989
MEF2D	4209	-0.151577581179099	-0.0108315466949243
MEFV	4210	-0.434374101546777	-0.211641489440351
MEG3	55384	-0.291170309766135	0.025144368597879
MEG8	79104	NA	NA
MEGF10	84466	-0.247186968629094	-0.117865562647346
MEGF11	84465	-0.238903537954771	0.0552880389692534
MEGF6	1953	-0.333776912524541	0.00695105021480733
MEGF8	1954	-0.190057254573384	-0.0592539655158251
MEGF9	1955	-0.121525912417753	0.114744079449962
MEI1	150365	-0.441146077199208	-0.0798491830749895
MEIG1	644890	0.144260167410073	0.266766882706162
MEIS1	4211	-0.266599308345039	0.0350542563066282
MEIS2	4212	0.156953103822174	0.274840023986134
MEIS3	56917	-0.225119725309479	-0.0976317799847212
MEIS3P1	4213	0.163146783640142	0.311469807864495
MELK	9833	0.0175115207373272	-0.280268118977796
MEMO1	51072	0.401660957638187	0.0854349951124145
MEN1	4221	-0.0590568192086219	-0.170556199019197
MEOX1	4222	-0.359008354074768	-0.0262483879182171
MEOX2	4223	-0.286714803223342	-0.0039412832581713
MEP1A	4224	-0.522514929725556	-0.0966164765026245
MEP1B	4225	NA	NA
MEPCE	56257	0.0484766340553817	-0.0374824416570147
MEPE	56955	NA	NA
MERTK	10461	-0.521006760475451	-0.237526799576135
MESDC1	59274	0.194782194402688	0.264775705003409
MESDC2	23184	0.499655815405341	0.259571042493244
MESP1	55897	0.141782695482885	0.33230488676409
MESP2	145873	-0.191157988121935	-0.0372655807190912
MEST	4232	0.216839580406943	-0.156148089734428
MESTIT1	317751	-0.403721136548461	-0.179562499486598
MET	4233	-0.335383654928247	-0.29045401151663
METAP1	23173	0.392845231934416	-0.0038919966813705
METAP2	10988	0.297209558310128	-0.0945037252437632
METRN	79006	0.141161684615195	0.44529272119405
METRNL	284207	-0.319335945521904	-0.0977894970304838
METT10D	79066	0.137514477931935	0.173155244502493
METT11D1	64745	0.17072377338032	0.149343256364129
METT5D1	196074	0.306528007097267	0.101403845995876
METTL1	4234	0.271081101062126	0.0597829747734871
METTL10	399818	0.400129787985576	0.0859771474572234
METTL11A	28989	0.246207808636651	0.0544895964250803
METTL11B	149281	NA	NA
METTL12	751071	0.203229913666346	0.0618497252273343
METTL13	51603	0.211638203668564	-0.0483057739224722
METTL14	57721	-0.394221970313052	-0.288485834216385
METTL2A	339175	0.204596794729622	-0.102787155918086
METTL2B	55798	0.101058839958271	-0.203903496882624
METTL3	56339	0.18271684040185	0.127180725662699
METTL4	64863	0.0153494829016651	-0.186630194599834
METTL5	29081	0.33598166539343	0.0687662748383811
METTL6	131965	0.292008181571749	0.0102532508604615
METTL7A	25840	-0.246763104068607	0.0919605378808415
METTL7B	196410	0.101561563041639	0.174978847844123
METTL8	79828	-0.0121327123224656	-0.32622292318687
METTL9	51108	0.316500324469964	0.0689338491995038
MEX3A	92312	0.0133681625142726	-0.220371785077667
MEX3B	84206	-0.120651897122485	-0.138395064770776
MEX3C	51320	-0.157669402071679	-0.272592556084017
MEX3D	399664	-0.109223982848271	-0.240825714450003
MFAP1	4236	0.469068565842759	0.216087138667784
MFAP2	4237	-0.131366798918981	-0.0897262130658715
MFAP3	4238	-0.293168059012461	-0.0965310464361698
MFAP3L	9848	-0.0691704247681477	0.137475048670495
MFAP4	4239	-0.234963897582493	0.0638047594404331
MFAP5	8076	-0.15141657836155	-0.0766718417572308
MFF	56947	0.489473208638294	0.218311606167394
MFGE8	4240	-0.309468772846382	-0.0743422295604459
MFHAS1	9258	-0.17582329119331	-0.133936272456197
MFI2	4241	-0.217628165635756	-0.319250515455449
MFN1	55669	0.173713825706236	-0.209909887708749
MFN2	9927	-0.413716454323665	-0.294659799403632
MFNG	4242	-0.417251944766176	-0.0603185555747226
MFRP	83552	-0.195909214125533	0.108415682988738
MFSD1	64747	-0.403448417490163	-0.129838915038156
MFSD10	10227	0.140971109851565	0.345503832031346
MFSD11	79157	0.0181752466382447	-0.0274214084460764
MFSD2A	84879	-0.14189769749542	0.169636182918915
MFSD2B	388931	0.294850374167262	-0.0386817483591677
MFSD3	113655	0.363976441016289	0.246293238703106
MFSD4	148808	-0.333224902864372	-0.0558433344012092
MFSD5	84975	0.290736587890288	0.24511693240346
MFSD6	54842	-0.00264011763062996	0.0646886320510609
MFSD6L	162387	0.28924156172733	0.376081224278568
MFSD7	84179	-0.125718557217608	0.252690636371851
MFSD8	256471	-0.0963864724775541	0.0314103353951551
MFSD9	84804	0.122429499659101	-0.144398169825115
MGA	23269	-0.124588251722977	-0.212324929971989
MGAM	8972	-0.2264504628831	0.0621618735470728
MGAT1	4245	-0.296940125023616	0.102379720216532
MGAT2	4247	-0.190067111888744	-0.206587972432375
MGAT3	4248	-0.334917075334533	-0.0178795271774399
MGAT4A	11320	-0.49366585343815	-0.22907579454069
MGAT4B	11282	-0.262239089184061	-0.185046452598635
MGAT4C	25834	NA	NA
MGAT5	4249	-0.297666280588482	-0.150759424004206
MGAT5B	146664	-0.0890263436753	-0.254931532730394
MGC12916	84815	-0.425160797456813	-0.235440334491568
MGC12982	84793	-0.328690537798697	-0.296759407575347
MGC14436	84983	-0.00408257144500029	-0.220085922932223
MGC15885	197003	NA	NA
MGC16025	85009	NA	NA
MGC16121	84848	-0.359583364137444	-0.0672022474679021
MGC16142	84849	-0.392795945357615	-0.50854382808842
MGC16275	85001	0.086828162349984	0.26971421999885
MGC16384	114130	-0.458455522971652	-0.21119133870557
MGC16703	113691	-0.30790803124769	0.017984671874615
MGC21881	389741	-0.162742633710376	0.0683522675932543
MGC23270	196872	-0.0712437467655684	0.100020536073667
MGC23284	197187	-0.159877440712355	0.243779623286265
MGC26647	219557	NA	NA
MGC27382	149047	NA	NA
MGC2752	65996	-0.068026976186369	0.0558531917165693
MGC2889	84789	NA	NA
MGC29506	51237	-0.449652940355028	-0.0636700427971775
MGC34034	154089	NA	NA
MGC3771	81854	-0.1617963314358	0.239652693922144
MGC42105	167359	-0.314335000862515	0.0422468107477595
MGC4473	79100	NA	NA
MGC45800	90768	-0.277688788125221	-0.197900391828286
MGC57346	401884	-0.0366971421999885	-0.355752154234128
MGC70857	414919	0.283501318415929	0.180314941225757
MGC72080	389538	0.293306061427504	0.0706095928107313
MGC87042	256227	-0.0568159228500784	-0.193684746625923
MGEA5	10724	-0.315951600581582	-0.171962509343914
MGLL	11343	-0.25998504973837	0.0216154496989412
MGMT	4255	0.280928559106927	0.238098523867025
MGP	4256	-0.201593599316559	0.110475861899012
MGRN1	23295	-0.298905016552075	0.00787106631508909
MGST1	4257	0.4516145461117	0.283675464320626
MGST2	4258	0.270877383211349	0.359189071523037
MGST3	4259	0.525044974001331	0.317614201105662
MIA	8190	-0.245810230250458	0.0794548904605831
MIA2	117153	0.0412249357220894	0.256722278354157
MIA3	375056	0.0133057328503249	0.163205927532303
MIAT	440823	-0.492995555993659	-0.264226981115027
MIB1	57534	-0.0352612599291916	-0.201948462669525
MIB2	142678	-0.346578279405604	0.0283151383720644
MICA	4276	-0.00346813212088354	0.324307318235212
MICAL1	64780	-0.486529157117392	-0.165321964562951
MICAL2	9645	-0.347380007721564	-0.154373772969598
MICAL3	57553	-0.276985632962863	-0.220286355011213
MICALCL	84953	-0.326784790162399	-0.092177398818765
MICALL1	85377	-0.255283110311573	-0.21546941357188
MICALL2	79778	-0.314242999252487	0.0368252872996706
MICB	4277	-0.261604935229224	-0.352942819356482
MID1	4281	0.150696994340258	0.17663487682463
MID1IP1	58526	-0.313106122214282	0.0679546892070611
MID2	11043	-0.389566031691269	-0.140340241668515
MIDN	90007	-0.126224566072763	0.0127570089619426
MIER1	57708	-0.330777002883265	-0.250331452228985
MIER2	54531	-0.473543787016273	-0.209216589861751
MIER3	166968	0.00669147424365641	-0.139837518585147
MIF	4282	0.376396658370093	0.194811766348768
MIF4GD	57409	0.0310653293575495	0.0585573818970404
MIIP	60672	-0.0182738197918464	0.0813672096404544
MIMT1	100073347	NA	NA
MINA	84864	0.0476913345983555	-0.20627253834085
MINK1	50488	-0.367186640051915	-0.0619647272398696
MINPP1	9562	0.489588210650829	0.122518215497343
MIOS	54468	-0.347823586912771	-0.278566089192275
MIOX	55586	-0.484087828679859	-0.158201697101128
MIP	4284	NA	NA
MIPEP	4285	0.44754676063974	0.378315549093538
MIPOL1	145282	0.0755218216318786	-0.261535934021703
MIR155HG	114614	-0.32746494492225	-0.152376023723272
MIR17HG	407975	-0.325756343593156	-0.254077232065847
MIS12	79003	0.373741754766423	0.265360572381445
MITD1	129531	0.195669352785102	0.0157372039724981
MITF	4286	-0.291130880504695	-0.0117975636002201
MIXL1	83881	-0.487679177242745	-0.227133903414738
MKI67	4288	-0.0146463277393069	-0.372522733433549
MKI67IP	84365	0.381713037121007	0.0403640635139686
MKKS	8195	0.476675127529017	0.158743849445937
MKL1	57591	-0.325900917551771	-0.0961696115396305
MKL2	57496	-0.346229987596212	-0.209344734961433
MKLN1	4289	-0.324576751521723	-0.3182976416373
MKNK1	8569	-0.408137213829813	-0.0361484183116062
MKNK2	2872	-0.558421843810838	-0.186124185744679
MKRN1	23608	-0.386395261917084	-0.48843490475369
MKRN2	23609	-0.129480765913403	-0.329380549873909
MKRN3	7681	-0.0884841913304911	-0.246641530512498
MKS1	54903	0.334135061649293	0.183534997576743
MKX	283078	-0.00262697454348308	-0.172711665311286
MLANA	2315	NA	NA
MLC1	23209	-0.203121483197385	0.101002981837896
MLEC	9761	-0.050871961687901	0.0837296795551065
MLF1	4291	0.170454340093809	-0.113886493013628
MLF1IP	79682	0.158490845018359	-0.181744251952981
MLF2	8079	0.406063891832393	0.145446331025079
MLH1	4292	0.130627500266969	0.060101694636799
MLH3	27030	-0.132871682397299	-0.0486639230472248
MLKL	197259	-0.28269959009997	-0.0473989009093373
MLL	4297	-0.438596318292713	-0.294160362092051
MLL2	8085	-0.245241791731355	-0.223256692706408
MLL3	58508	-0.388471869686291	-0.241045861159713
MLL4	9757	-0.267765757329325	-0.275700896194255
MLL5	55904	-0.339372581877326	-0.163945226184315
MLLT1	4298	-0.434213098729228	-0.116255534471853
MLLT10	8028	-0.222241389224311	-0.313822420463787
MLLT11	10962	0.374306907513739	0.0240074915596737
MLLT3	4300	-0.034633677517928	0.0205640027271906
MLLT4	4301	-0.4198937052827	-0.210767474145083
MLLT6	4302	-0.409852386702482	-0.111067300820622
MLN	4295	NA	NA
MLNR	2862	NA	NA
MLPH	79083	0.0808349146110057	0.295454956176019
MLST8	64223	0.232233421227729	0.175189137238473
MLX	6945	0.328181243171756	0.151801013660596
MLXIP	22877	-0.406422040957145	-0.235729482408799
MLXIPL	51085	-0.202060178910274	0.145699335452656
MLYCD	23417	0.0628748860247911	0.288147399722352
MMAA	166785	-0.0598486902092215	0.176309585417745
MMAB	326625	0.349834479246244	0.23333415477628
MMACHC	25974	0.297708995621709	0.0644619137977772
MMADHC	27249	0.494500439471977	0.17298767014137
MMD	23531	-0.135690874590305	-0.158004550793925
MMD2	221938	NA	NA
MME	4311	-0.338133845913732	-0.125784272653343
MMEL1	79258	-0.0319393446528171	0.225767022351463
MMGT1	93380	-0.168364589237455	-0.0935968522306283
MMP1	4312	-0.179624929150546	-0.119712166391483
MMP10	4319	0.0125467195675924	0.124719682594445
MMP11	4320	-0.214595398276613	-0.0740070808382004
MMP12	4321	-0.22153166251838	-0.322993009520524
MMP13	4322	-0.323919597164379	-0.134399566278124
MMP14	4323	-0.234507175304139	-0.17050362667061
MMP15	4324	0.21440810928477	0.363263428538571
MMP16	4325	-0.26137821697594	-0.0820703648028126
MMP17	4326	-0.0354715493235417	0.0151786227687556
MMP19	4327	-0.345812694579298	0.0161052104126108
MMP2	4313	-0.357776189654748	-0.119722023706843
MMP20	9313	NA	NA
MMP21	118856	NA	NA
MMP23A	8511	NA	NA
MMP23B	8510	-0.338156846316239	-0.0114722721933348
MMP24	10893	-0.0884447620690505	0.231497408347503
MMP25	64386	-0.445848016626005	-0.20281590642122
MMP26	56547	NA	NA
MMP27	64066	NA	NA
MMP28	79148	-0.289990717694703	0.0457494434724036
MMP3	4314	-0.320830971684862	-0.219829632732859
MMP7	4316	-0.26644816284285	0.00425343157790976
MMP8	4317	-0.003333415477628	0.158352842603317
MMP9	4318	-0.421484018827472	-0.177459605543097
MMRN1	22915	-0.291584317011262	0.00194353401184521
MMRN2	79812	-0.237924377962329	0.0484930629143153
MMS19	64210	0.0260939566442413	-0.114596219719559
MN1	4330	-0.265965154390202	-0.0674289657211858
MNAT1	4331	0.379991292704765	0.0809236304492471
MND1	84057	0.0928082670018154	-0.191134987719428
MNDA	4332	-0.384857520720898	-0.103040160345663
MNS1	55329	0.115299374881918	-0.0845675513607202
MNT	4335	-0.119252158341342	2.79290601871247e-05
MNX1	3110	0.334401209164018	0.390407189268669
MOAP1	64112	0.0950393060449987	0.256130839432547
MOB2	81532	-0.0973426320674898	0.247525403123126
MOBKL1A	92597	-0.124049385149954	-0.0724496250112948
MOBKL1B	55233	-0.123566376697306	-0.332847039108899
MOBKL2A	126308	-0.488924484749912	-0.226654180733877
MOBKL2B	79817	-0.299026590108184	-0.0646097735281796
MOBKL2C	148932	-0.354151983373995	-0.00704962336840895
MOBKL3	25843	0.494191576924025	0.120228032561998
MOBP	4336	-0.105149625832738	0.170115905599777
MOCOS	55034	0.0340192381938113	-0.239623121976063
MOCS1	4337	-0.191470136441673	0.0929002686118436
MOCS2	4338	0.326745360900959	0.259278608804225
MOCS3	27304	0.280737984343297	-0.00301798138610283
MOG	4340	NA	NA
MOGAT1	116255	NA	NA
MOGAT2	80168	NA	NA
MOGAT3	346606	NA	NA
MOGS	7841	-0.00029407657491149	-0.0254105161126034
MON1A	84315	-0.0801481883075811	0.218755185358601
MON1B	22879	-0.081666214873046	0.167589147095788
MON2	23041	-0.162759062569309	-0.108878976810666
MORC1	27136	NA	NA
MORC2	22880	-0.0599801210806903	-0.156657384361369
MORC3	23515	-0.399627064902207	-0.191486565300607
MORC4	79710	0.0293600138002415	-0.10714080353549
MORF4	10934	0.121282765305536	0.112332322958509
MORF4L1	10933	0.513981780395443	0.367761650114591
MORF4L2	9643	0.474463803116555	0.149875551393578
MORN1	79906	-0.327652233914094	0.016115067727971
MORN2	729967	0.502337005183305	0.304083392887947
MORN3	283385	-0.21240378849487	0.0842751176717021
MORN4	118812	0.352952676671842	0.307786457691581
MORN5	254956	-0.197407526060278	0.125794129968703
MOS	4342	NA	NA
MOSC1	64757	0.273302282789949	0.249319434518676
MOSC2	54996	-0.0286470013225231	0.258545881695787
MOSPD1	56180	0.422992188077577	0.250873604573794
MOSPD2	158747	-0.265160140302455	-0.155247788264866
MOSPD3	64598	0.2435233330869	0.184839448976071
MOV10	4343	-0.358959067497967	-0.385363529576053
MOV10L1	54456	-0.242468600343363	-0.0364539950877712
MOXD1	26002	-0.309242054593098	-0.0313971923080082
MPDU1	9526	0.408505220269926	0.299049590510691
MPDZ	8777	-0.34230349031108	-0.164792955305289
MPEG1	219972	-0.436522996295292	-0.136440030557678
MPG	4350	0.103102590009611	0.272503840245776
MPHOSPH10	10199	0.295888678051866	-0.0497679423675629
MPHOSPH6	10200	0.410417539449798	0.143097004197573
MPHOSPH8	54737	-0.226131743019789	-0.0112849832014917
MPHOSPH9	10198	-0.105346772139941	-0.392694086432227
MPI	4351	0.307655026820112	0.290020289640783
MPL	4352	0.0242604959872512	0.197203808209501
MPND	84954	-0.393568101727495	0.0356391236846645
MPO	4353	-0.361288679694752	-0.145071753041393
MPP1	4354	-0.38334277992722	-0.162259625257728
MPP2	4355	-0.079021168584736	-0.300643189827251
MPP3	4356	0.0618037244223203	0.194588333867271
MPP4	58538	-0.154137197400955	-0.00266311803313701
MPP5	64398	-0.085122846792676	-0.19125327550375
MPP6	51678	0.0176823808702367	-0.332551319648094
MPP7	143098	0.23331444014556	0.258890887733392
MPPE1	65258	0.170267051101966	0.412323287086096
MPPED1	758	NA	NA
MPPED2	744	-0.208566007047981	0.0396806229823308
MPRIP	23164	-0.336113096264899	-0.0818699327238227
MPST	4357	0.388872733844271	0.352167377214816
MPV17	4358	0.44635402548116	0.287713677846505
MPV17L	255027	-0.0115577022597895	0.210093890928806
MPV17L2	84769	0.317758775064278	0.196885088346189
MPZ	4359	0.0206165750757781	0.280038114952726
MPZL1	9019	0.219625914882082	0.317131192653014
MPZL2	10205	-0.201127019722845	0.074775951436293
MPZL3	196264	-0.22456771564931	-0.0848534135061649
MR1	3140	-0.189285098203504	0.130919933955987
MRAP	56246	NA	NA
MRAP2	112609	0.113229338656284	0.330997149592975
MRAS	22808	-0.434314957654616	-0.12135833805663
MRC1	4360	-0.360693955001355	-0.063535326153922
MRC2	9902	-0.36361500611975	-0.0698210075819184
MRE11A	4361	-0.154607062766456	-0.374668342410278
MREG	55686	0.0720487608533149	0.116781257957729
MRFAP1	93621	0.491579388353582	0.175195708782047
MRFAP1L1	114932	0.370968563378431	0.176529732127455
MRGPRD	116512	NA	NA
MRGPRE	116534	NA	NA
MRGPRF	116535	-0.303922390070398	-0.0345712478539803
MRGPRG	386746	NA	NA
MRGPRX1	259249	NA	NA
MRGPRX2	117194	NA	NA
MRGPRX3	117195	NA	NA
MRGPRX4	117196	NA	NA
MRI1	84245	-0.243401759530792	0.103552740744392
MRM1	79922	0.350074340586675	0.157978264619631
MRO	83876	-0.0446651387827858	-0.0261629578517624
MRP63	78988	0.392956948175165	0.24102943230078
MRPL1	65008	0.28313002620403	0.00644175558786565
