hgnc_symbol	entrezgene_id	ensembl_gene_id	exp_num_xpr	cell_num_xpr	cell_name_xpr	exp_num_sh	cell_num_sh	cell_name_sh	exp_num_oe	cell_num_oe	cell_name_oe
TIAM2	26230	ENSG00000146426	20	10	BICR6|U251MG|YAPC|ES2|HT29|PC3|MCF7|AGS|A549|A375	NA	NA	NA	NA	NA	NA
TICAM1	148022	ENSG00000127666	44	19	A549|BICR6|U251MG|A375|HT29|YAPC|MCF7|SNGM|AGS|PC3|HCC1806|ES2|HS944T|IPC298|KELLY|KYSE30|DANG|SNU761|LCLC103H	NA	NA	NA	NA	NA	NA
TICAM2	353376	bioMart	20	10	AGS|BICR6|PC3|A375|ES2|A549|MCF7|U251MG|HT29|YAPC	NA	NA	NA	NA	NA	NA
TIE1	7075	ENSG00000066056	20	10	ES2|YAPC|PC3|HT29|MCF7|U251MG|A375|AGS|A549|BICR6	10	1	NA	NA	NA	NA
TIFAB	497189	bioMart	20	10	BICR6|MCF7|A375|HT29|ES2|YAPC|U251MG|AGS|PC3|A549	NA	NA	NA	NA	NA	NA
TIGAR	57103	ENSG00000078237	20	10	AGS|ES2|A375|MCF7|A549|HT29|PC3|BICR6|YAPC|U251MG	NA	NA	NA	NA	NA	NA
TIGD3	220359	bioMart	20	10	YAPC|MCF7|U251MG|AGS|A375|A549|PC3|ES2|BICR6|HT29	NA	NA	NA	NA	NA	NA
TIGIT	201633	bioMart	20	10	A375|MCF7|A549|BICR6|AGS|ES2|PC3|YAPC|U251MG|HT29	NA	NA	NA	NA	NA	NA
TIMD4	91937	bioMart	20	10	A375|YAPC|A549|AGS|ES2|U251MG|BICR6|PC3|HT29|MCF7	NA	NA	NA	NA	NA	NA
TIMELESS	8914	ENSG00000111602	NA	NA	NA	37	14	YAPC|HS944T|U251MG|ES2|BICR6|MCF7|AGS|SNU761|PC3|A549|HCC1806|KELLY|A375|IPC298	10	7	PC3|AGS|MCF7|A375|U251MG|KELLY|A549
TIMM13	26517	ENSG00000099800	20	10	PC3|HT29|BICR6|MCF7|A549|YAPC|ES2|U251MG|A375|AGS	NA	NA	NA	NA	NA	NA
TIMM17B	10245	ENSG00000126768	NA	NA	NA	49	12	HT29|A375|AGS|ES2|U251MG|IPC298|YAPC|PC3|MCF7|A549|BICR6|HS944T	17	12	YAPC|MCF7|A549|A375|HT29|BICR6|HS944T|PC3|IPC298|U251MG|ES2|AGS
TIMM22	29928	ENSG00000177370	NA	NA	NA	50	13	PC3|BICR6|U251MG|AGS|DANG|MCF7|YAPC|ES2|IPC298|KELLY|HT29|A549|HS944T	3	3	PC3|U251MG|A549
TIMM23	100287932	ENSG00000265354	20	10	HT29|ES2|YAPC|A549|A375|PC3|AGS|BICR6|U251MG|MCF7	NA	NA	NA	NA	NA	NA
TIMM50	92609	ENSG00000105197	NA	NA	NA	27	1	NA	NA	NA	NA
TIMM9	26520	ENSG00000100575	NA	NA	NA	49	13	U251MG|BICR6|A375|MCF7|PC3|A549|AGS|HCC1806|YAPC|HS944T|ES2|HT29|LCLC103H	4	3	AGS|ES2|BICR6
TIMP1	7076	ENSG00000102265	NA	NA	NA	32	11	A549|BICR6|AGS|MCF7|YAPC|U251MG|A375|PC3|HT29|ES2|HS944T	4	4	HCC1806|HT29|BICR6|A549
TIMP2	7077	ENSG00000035862	NA	NA	NA	84	16	PC3|YAPC|BICR6|U251MG|ES2|A375|DANG|A549|MCF7|AGS|KELLY|HCC1806|SNGM|HT29|SNU761|LCLC103H	23	12	MCF7|BICR6|AGS|KELLY|A375|HT29|LCLC103H|ES2|YAPC|A549|U251MG|PC3
TIMP3	7078	ENSG00000100234	20	10	A375|AGS|PC3|MCF7|ES2|BICR6|U251MG|YAPC|A549|HT29	27	1	NA	9	6	HT29|YAPC|DANG|A549|AGS|A375
TIMP4	7079	ENSG00000157150	NA	NA	NA	24	1	NA	9	7	SNGM|A375|A549|ES2|BICR6|YAPC|PC3
TINF2	26277	ENSG00000092330	20	10	YAPC|U251MG|AGS|PC3|ES2|HT29|MCF7|BICR6|A375|A549	58	1	NA	8	6	ES2|YAPC|MCF7|AGS|PC3|HT29
TIPARP	25976	ENSG00000163659	NA	NA	NA	53	14	YAPC|ES2|BICR6|U251MG|A549|HT29|PC3|MCF7|A375|AGS|HS944T|DANG|KYSE30|SNGM	2	2	A375|PC3
TIPIN	54962	ENSG00000075131	20	10	U251MG|YAPC|HT29|A375|MCF7|AGS|BICR6|A549|PC3|ES2	NA	NA	NA	NA	NA	NA
TIPRL	261726	ENSG00000143155	20	10	ES2|YAPC|U251MG|HT29|A375|AGS|A549|MCF7|PC3|BICR6	NA	NA	NA	NA	NA	NA
TIRAP	114609	bioMart	20	10	HT29|AGS|YAPC|A375|BICR6|PC3|MCF7|U251MG|A549|ES2	27	9	A375|U251MG|YAPC|HS944T|MCF7|BICR6|AGS|ES2|NA	9	5	PC3|ES2|HT29|BICR6|MCF7
TJP1	7082	ENSG00000104067	NA	NA	NA	74	13	U251MG|YAPC|A375|A549|AGS|PC3|IPC298|DANG|BICR6|ES2|HT29|KELLY|MCF7	4	4	A549|MCF7|ES2|HS944T
TJP2	9414	ENSG00000119139	NA	NA	NA	5	1	NA	NA	NA	NA
TK1	7083	ENSG00000167900	20	10	A375|YAPC|U251MG|ES2|AGS|BICR6|MCF7|A549|PC3|HT29	31	1	NA	NA	NA	NA
TK2	7084	ENSG00000166548	20	10	HT29|ES2|BICR6|YAPC|A549|AGS|A375|U251MG|PC3|MCF7	8	1	NA	NA	NA	NA
TKFC	26007	ENSG00000149476	20	10	PC3|MCF7|YAPC|A549|AGS|U251MG|BICR6|ES2|A375|HT29	NA	NA	NA	NA	NA	NA
TKT	7086	ENSG00000163931	NA	NA	NA	27	1	NA	NA	NA	NA
TLE1	7088	ENSG00000196781	NA	NA	NA	83	17	BICR6|A549|AGS|MCF7|YAPC|ES2|SNU761|PC3|U251MG|HT29|A375|HCC1806|KYSE30|LCLC103H|IPC298|SNGM|KELLY	2	2	BICR6|HT29
TLE2	7089	ENSG00000065717	NA	NA	NA	33	12	A549|HCC1806|HS944T|BICR6|U251MG|ES2|PC3|MCF7|SNGM|A375|HT29|NA	9	6	A375|PC3|LCLC103H|HT29|U251MG|YAPC
TLE3	7090	ENSG00000140332	NA	NA	NA	39	14	KELLY|YAPC|PC3|A549|MCF7|U251MG|A375|HT29|BICR6|DANG|AGS|ES2|HS944T|SNU761	25	10	A549|HT29|A375|BICR6|YAPC|AGS|U251MG|LCLC103H|ES2|HS944T
TLK1	9874	ENSG00000198586	20	10	AGS|A549|BICR6|U251MG|A375|PC3|ES2|HT29|YAPC|MCF7	19	8	MCF7|U251MG|HT29|A549|AGS|PC3|YAPC|NA	1	1	A375
TLK2	11011	ENSG00000146872	68	19	A375|KYSE30|LCLC103H|U251MG|SNGM|YAPC|HS944T|A549|PC3|SNU761|ES2|IPC298|DANG|BICR6|KELLY|HCC1806|AGS|MCF7|HT29	85	17	HT29|U251MG|A375|ES2|YAPC|MCF7|PC3|HCC1806|KYSE30|A549|AGS|BICR6|HS944T|SNGM|LCLC103H|DANG|NA	4	4	ES2|LCLC103H|A549|PC3
TLR1	7096	ENSG00000174125	20	10	ES2|BICR6|A375|AGS|HT29|U251MG|A549|YAPC|PC3|MCF7	NA	NA	NA	NA	NA	NA
TLR10	81793	bioMart	20	10	ES2|YAPC|BICR6|MCF7|AGS|HT29|A375|A549|U251MG|PC3	NA	NA	NA	NA	NA	NA
TLR2	7097	ENSG00000137462	19	10	A549|U251MG|AGS|A375|PC3|HT29|ES2|BICR6|YAPC|MCF7	32	11	AGS|A375|HCC1806|PC3|BICR6|U251MG|A549|ES2|HT29|MCF7|NA	8	6	A549|ES2|YAPC|HT29|U251MG|AGS
TLR3	7098	ENSG00000164342	20	10	HT29|AGS|A549|ES2|YAPC|MCF7|U251MG|BICR6|A375|PC3	NA	NA	NA	NA	NA	NA
TLR4	7099	ENSG00000136869	44	19	IPC298|ES2|DANG|AGS|A375|YAPC|A549|BICR6|SNU761|HCC1806|U251MG|KYSE30|MCF7|HS944T|KELLY|PC3|HT29|LCLC103H|SNGM	27	1	NA	9	8	HS944T|BICR6|ES2|MCF7|SNU761|A375|PC3|A549
TLR5	7100	ENSG00000187554	20	10	AGS|U251MG|HT29|MCF7|YAPC|A549|PC3|BICR6|A375|ES2	24	1	NA	9	7	A375|A549|U251MG|AGS|MCF7|BICR6|KELLY
TLR6	10333	ENSG00000174130	20	10	A375|HT29|AGS|A549|U251MG|MCF7|YAPC|ES2|PC3|BICR6	NA	NA	NA	NA	NA	NA
TLR7	51284	ENSG00000196664	20	10	HT29|A375|U251MG|BICR6|MCF7|ES2|A549|AGS|YAPC|PC3	42	11	AGS|YAPC|U251MG|A375|ES2|BICR6|A549|MCF7|PC3|KELLY|HT29	10	8	HT29|U251MG|AGS|PC3|A549|YAPC|IPC298|A375
TLR8	51311	ENSG00000101916	20	10	MCF7|U251MG|ES2|AGS|PC3|BICR6|YAPC|HT29|A549|A375	36	13	U251MG|A549|A375|PC3|AGS|HT29|IPC298|ES2|DANG|MCF7|YAPC|BICR6|HS944T	1	1	PC3
TLR9	54106	bioMart	20	10	A549|MCF7|U251MG|HT29|YAPC|BICR6|A375|ES2|PC3|AGS	27	1	NA	9	7	MCF7|U251MG|HT29|YAPC|AGS|ES2|A549
TM4SF5	9032	ENSG00000142484	20	10	A375|BICR6|U251MG|AGS|A549|ES2|HT29|MCF7|YAPC|PC3	NA	NA	NA	NA	NA	NA
TM6SF1	53346	ENSG00000136404	20	10	PC3|ES2|BICR6|A549|MCF7|A375|HT29|YAPC|U251MG|AGS	NA	NA	NA	NA	NA	NA
TM7SF2	7108	ENSG00000149809	NA	NA	NA	30	11	A549|MCF7|A375|HCC1806|PC3|HT29|BICR6|YAPC|AGS|SNU761|U251MG	9	7	BICR6|ES2|AGS|A375|PC3|A549|MCF7
TM9SF2	9375	ENSG00000125304	NA	NA	NA	42	14	U251MG|A375|MCF7|AGS|PC3|YAPC|ES2|BICR6|HT29|SNGM|A549|HCC1806|SNU761|IPC298	18	13	A375|ES2|AGS|A549|MCF7|HT29|BICR6|IPC298|SNGM|U251MG|LCLC103H|YAPC|KYSE30
TM9SF3	56889	ENSG00000077147	NA	NA	NA	55	13	A375|BICR6|U251MG|A549|MCF7|AGS|DANG|HT29|ES2|YAPC|LCLC103H|PC3|SNGM	1	1	A549
TM9SF4	9777	ENSG00000101337	44	19	SNU761|AGS|HT29|U251MG|ES2|MCF7|DANG|KYSE30|A375|BICR6|HCC1806|A549|HS944T|LCLC103H|KELLY|SNGM|IPC298|PC3|YAPC	NA	NA	NA	NA	NA	NA
TMA7	51372	ENSG00000232112	20	10	AGS|A375|U251MG|A549|BICR6|HT29|ES2|PC3|MCF7|YAPC	NA	NA	NA	NA	NA	NA
TMBIM1	64114	ENSG00000135926	20	10	HT29|YAPC|A375|MCF7|A549|PC3|ES2|BICR6|AGS|U251MG	NA	NA	NA	NA	NA	NA
TMC6	11322	ENSG00000141524	20	10	MCF7|AGS|YAPC|HT29|ES2|A375|PC3|U251MG|BICR6|A549	NA	NA	NA	NA	NA	NA
TMC8	147138	bioMart	20	10	A375|U251MG|MCF7|A549|ES2|BICR6|YAPC|AGS|HT29|PC3	NA	NA	NA	NA	NA	NA
TMCO1	54499	ENSG00000143183	NA	NA	NA	51	13	A549|KELLY|MCF7|PC3|YAPC|U251MG|ES2|HT29|DANG|A375|AGS|BICR6|HCC1806	6	4	A375|ES2|BICR6|AGS
TMCO3	55002	ENSG00000150403	20	10	YAPC|U251MG|MCF7|BICR6|HT29|A549|AGS|A375|ES2|PC3	NA	NA	NA	NA	NA	NA
TMED10	10972	ENSG00000170348	NA	NA	NA	42	13	PC3|YAPC|U251MG|ES2|A375|HT29|A549|LCLC103H|AGS|MCF7|BICR6|KELLY|KYSE30	1	1	BICR6
TMED7	51014	ENSG00000134970	NA	NA	NA	33	11	ES2|HT29|MCF7|A375|A549|YAPC|AGS|DANG|LCLC103H|BICR6|NA	8	3	HT29|AGS|MCF7
TMED9	54732	ENSG00000184840	NA	NA	NA	36	12	U251MG|MCF7|PC3|A549|BICR6|AGS|HT29|ES2|KYSE30|YAPC|SNGM|NA	9	7	BICR6|HCC1806|MCF7|HT29|A375|PC3|YAPC
TMEM104	54868	ENSG00000109066	20	10	BICR6|AGS|ES2|HT29|A375|YAPC|PC3|MCF7|U251MG|A549	NA	NA	NA	NA	NA	NA
TMEM109	79073	ENSG00000110108	NA	NA	NA	48	13	A549|HCC1806|PC3|YAPC|U251MG|ES2|A375|BICR6|MCF7|HT29|KYSE30|AGS|SNU761	13	9	HT29|MCF7|PC3|A375|A549|BICR6|U251MG|KELLY|ES2
TMEM11	8834	ENSG00000178307	NA	NA	NA	33	12	A549|A375|YAPC|PC3|SNGM|ES2|AGS|BICR6|HT29|LCLC103H|SNU761|NA	9	6	BICR6|SNU761|AGS|ES2|A549|SNGM
TMEM117	84216	bioMart	20	10	A549|MCF7|PC3|A375|ES2|HT29|YAPC|U251MG|BICR6|AGS	NA	NA	NA	NA	NA	NA
TMEM119	338773	bioMart	20	10	YAPC|A375|MCF7|U251MG|HT29|A549|PC3|BICR6|ES2|AGS	NA	NA	NA	NA	NA	NA
TMEM120A	83862	bioMart	20	10	U251MG|A375|MCF7|YAPC|A549|AGS|ES2|PC3|BICR6|HT29	NA	NA	NA	NA	NA	NA
TMEM127	55654	ENSG00000135956	NA	NA	NA	48	11	PC3|HT29|BICR6|U251MG|AGS|ES2|A375|A549|MCF7|YAPC|IPC298	1	1	PC3
TMEM143	55260	ENSG00000161558	NA	NA	NA	5	3	ES2|MCF7|PC3	19	8	A549|A375|PC3|HT29|AGS|MCF7|U251MG|ES2
TMEM154	201799	bioMart	NA	NA	NA	30	9	A549|ES2|YAPC|BICR6|A375|AGS|HT29|PC3|MCF7	22	12	HCC1806|AGS|PC3|KELLY|YAPC|HT29|MCF7|U251MG|HS944T|A375|ES2|A549
TMEM156	80008	ENSG00000121895	20	10	A375|BICR6|U251MG|A549|PC3|HT29|ES2|YAPC|MCF7|AGS	NA	NA	NA	NA	NA	NA
TMEM158	25907	ENSG00000249992	20	10	A375|MCF7|YAPC|A549|HT29|U251MG|BICR6|ES2|PC3|AGS	NA	NA	NA	NA	NA	NA
TMEM163	81615	bioMart	20	10	U251MG|A375|YAPC|MCF7|ES2|PC3|A549|AGS|HT29|BICR6	NA	NA	NA	NA	NA	NA
TMEM174	134288	bioMart	NA	NA	NA	39	14	A375|A549|BICR6|U251MG|AGS|IPC298|HT29|KYSE30|HCC1806|MCF7|LCLC103H|ES2|SNU761|YAPC	4	4	A549|HUH751|BICR6|MCF7
TMEM175	84286	bioMart	20	10	YAPC|MCF7|ES2|HT29|AGS|A549|PC3|BICR6|U251MG|A375	NA	NA	NA	NA	NA	NA
TMEM216	51259	bioMart	20	10	YAPC|U251MG|A549|PC3|BICR6|MCF7|ES2|AGS|A375|HT29	NA	NA	NA	NA	NA	NA
TMEM229B	161145	bioMart	20	10	BICR6|A549|U251MG|MCF7|A375|ES2|AGS|YAPC|HT29|PC3	NA	NA	NA	NA	NA	NA
TMEM255A	55026	ENSG00000125355	20	10	MCF7|PC3|YAPC|HT29|A375|U251MG|AGS|ES2|BICR6|A549	NA	NA	NA	NA	NA	NA
TMEM258	746	ENSG00000134825	20	10	AGS|BICR6|U251MG|PC3|ES2|MCF7|A549|A375|YAPC|HT29	NA	NA	NA	NA	NA	NA
TMEM266	123591	bioMart	20	10	AGS|PC3|A549|MCF7|ES2|U251MG|YAPC|BICR6|A375|HT29	NA	NA	NA	NA	NA	NA
TMEM33	55161	ENSG00000109133	20	10	PC3|MCF7|A375|A549|U251MG|BICR6|YAPC|HT29|AGS|ES2	NA	NA	NA	NA	NA	NA
TMEM45A	55076	ENSG00000181458	20	10	PC3|A549|MCF7|YAPC|U251MG|ES2|BICR6|AGS|A375|HT29	NA	NA	NA	NA	NA	NA
TMEM50A	23585	ENSG00000183726	NA	NA	NA	41	11	AGS|KELLY|MCF7|A375|PC3|HT29|YAPC|A549|BICR6|ES2|U251MG	24	9	U251MG|MCF7|HT29|BICR6|A549|ES2|YAPC|PC3|SNU761
TMEM52B	120939	bioMart	20	10	A549|HT29|ES2|BICR6|U251MG|YAPC|PC3|A375|MCF7|AGS	NA	NA	NA	NA	NA	NA
TMEM60	85025	bioMart	20	10	BICR6|MCF7|HT29|A549|U251MG|PC3|ES2|A375|YAPC|AGS	NA	NA	NA	NA	NA	NA
TMEM67	91147	bioMart	20	10	MCF7|A549|U251MG|PC3|A375|YAPC|ES2|HT29|BICR6|AGS	NA	NA	NA	NA	NA	NA
TMEM71	137835	bioMart	20	10	A549|YAPC|PC3|AGS|HT29|A375|BICR6|ES2|U251MG|MCF7	NA	NA	NA	NA	NA	NA
TMEM81	388730	bioMart	20	10	A549|AGS|ES2|PC3|BICR6|MCF7|YAPC|A375|HT29|U251MG	NA	NA	NA	NA	NA	NA
TMEM82	388595	bioMart	20	10	MCF7|AGS|YAPC|ES2|BICR6|A375|HT29|U251MG|A549|PC3	NA	NA	NA	NA	NA	NA
TMEM89	440955	bioMart	20	10	BICR6|A549|U251MG|PC3|MCF7|A375|ES2|HT29|YAPC|AGS	NA	NA	NA	NA	NA	NA
TMEM9	252839	bioMart	20	10	YAPC|U251MG|A549|PC3|A375|BICR6|MCF7|HT29|ES2|AGS	NA	NA	NA	NA	NA	NA
TMEM97	27346	ENSG00000109084	NA	NA	NA	51	14	YAPC|HT29|PC3|BICR6|A375|A549|KYSE30|AGS|MCF7|HCC1806|U251MG|SNU761|ES2|HS944T	1	1	YAPC
TMF1	7110	ENSG00000144747	20	10	A549|U251MG|YAPC|ES2|HT29|PC3|MCF7|AGS|BICR6|A375	NA	NA	NA	NA	NA	NA
TMIGD1	388364	bioMart	20	10	A375|YAPC|ES2|BICR6|U251MG|HT29|PC3|AGS|MCF7|A549	NA	NA	NA	NA	NA	NA
TMIGD2	126259	bioMart	20	10	AGS|ES2|MCF7|A549|YAPC|BICR6|PC3|A375|HT29|U251MG	NA	NA	NA	NA	NA	NA
TMLHE	55217	ENSG00000185973	18	9	A549|HT29|U251MG|ES2|YAPC|PC3|BICR6|AGS|A375	NA	NA	NA	NA	NA	NA
TMOD4	29765	bioMart	20	10	YAPC|AGS|A549|A375|U251MG|ES2|PC3|BICR6|HT29|MCF7	NA	NA	NA	NA	NA	NA
TMPRSS3	64699	ENSG00000160183	20	10	PC3|HT29|U251MG|ES2|BICR6|A375|YAPC|A549|AGS|MCF7	NA	NA	NA	NA	NA	NA
TMPRSS9	360200	bioMart	20	10	U251MG|MCF7|HT29|A375|AGS|PC3|ES2|YAPC|A549|BICR6	NA	NA	NA	NA	NA	NA
TMUB2	79089	ENSG00000168591	NA	NA	NA	10	8	A549|KYSE30|A375|MCF7|KELLY|SNGM|PC3|YAPC	56	14	ES2|A375|HT29|AGS|A549|MCF7|SNGM|IPC298|U251MG|PC3|YAPC|BICR6|KELLY|SNU761
TNC	3371	ENSG00000041982	20	10	MCF7|A549|ES2|BICR6|A375|PC3|HT29|YAPC|AGS|U251MG	NA	NA	NA	NA	NA	NA
TNF	7124	ENSG00000232810	NA	NA	NA	42	15	AGS|U251MG|HT29|LCLC103H|SNU761|BICR6|PC3|YAPC|MCF7|DANG|ES2|A375|SNGM|A549|NA	8	4	ES2|A375|KELLY|A549
TNFAIP1	7126	ENSG00000109079	NA	NA	NA	42	11	AGS|ES2|YAPC|A549|U251MG|SNU761|PC3|A375|MCF7|HT29|BICR6	15	8	DANG|AGS|A549|A375|YAPC|MCF7|BICR6|ES2
TNFAIP3	7128	ENSG00000118503	20	10	HT29|A549|PC3|U251MG|A375|ES2|MCF7|BICR6|YAPC|AGS	41	11	A375|HT29|BICR6|PC3|U251MG|A549|YAPC|AGS|DANG|MCF7|ES2	9	6	A549|ES2|BICR6|PC3|U251MG|AGS
TNFAIP6	7130	ENSG00000123610	20	10	PC3|ES2|A375|AGS|A549|HT29|MCF7|U251MG|BICR6|YAPC	NA	NA	NA	NA	NA	NA
TNFAIP8L2	79626	bioMart	20	10	ES2|YAPC|A375|A549|PC3|U251MG|BICR6|AGS|HT29|MCF7	NA	NA	NA	NA	NA	NA
TNFRSF10A	8797	bioMart	18	9	A549|YAPC|BICR6|U251MG|AGS|ES2|PC3|A375|HT29	32	12	MCF7|BICR6|U251MG|PC3|ES2|A375|SNU761|AGS|KYSE30|A549|HT29|NA	9	6	SNU761|A375|AGS|HT29|MCF7|PC3
TNFRSF10B	8795	ENSG00000120889	18	9	A549|YAPC|U251MG|ES2|A375|PC3|BICR6|AGS|HT29	42	13	A375|AGS|MCF7|ES2|A549|KYSE30|HS944T|U251MG|DANG|BICR6|YAPC|PC3|HT29	1	1	MCF7
TNFRSF10C	8794	ENSG00000173535	20	10	A549|MCF7|HT29|BICR6|U251MG|A375|AGS|YAPC|PC3|ES2	NA	NA	NA	NA	NA	NA
TNFRSF10D	8793	ENSG00000173530	20	10	U251MG|A375|MCF7|AGS|HT29|BICR6|A549|YAPC|ES2|PC3	NA	NA	NA	NA	NA	NA
TNFRSF11A	8792	ENSG00000141655	20	10	MCF7|HT29|AGS|BICR6|U251MG|PC3|A549|A375|YAPC|ES2	32	7	A549|A375|YAPC|SNU761|HCC1806|AGS|NA	4	4	HCC44|HT29|A549|BICR6
TNFRSF11B	4982	ENSG00000164761	20	10	AGS|PC3|ES2|A549|HT29|BICR6|U251MG|MCF7|A375|YAPC	NA	NA	NA	NA	NA	NA
TNFRSF12A	51330	ENSG00000006327	20	10	YAPC|MCF7|U251MG|A549|HT29|A375|BICR6|AGS|ES2|PC3	27	1	NA	8	7	HCC1806|A375|MCF7|YAPC|PC3|A549|HT29
TNFRSF13B	23495	ENSG00000240505	20	10	PC3|BICR6|AGS|HT29|MCF7|A375|ES2|YAPC|A549|U251MG	8	6	A375|ES2|K562|A549|YAPC|PC3	17	9	A375|MCF7|A549|HT29|U251MG|PC3|YAPC|ES2|BICR6
TNFRSF13C	115650	bioMart	20	10	ES2|YAPC|MCF7|PC3|BICR6|A375|U251MG|A549|AGS|HT29	29	14	A375|HT29|ES2|BICR6|MCF7|A549|IPC298|AGS|KELLY|U251MG|SNGM|YAPC|PC3|NA	9	6	PC3|HT29|YAPC|BICR6|AGS|MCF7
TNFRSF14	8764	ENSG00000157873	20	10	BICR6|MCF7|ES2|HT29|YAPC|PC3|A549|U251MG|AGS|A375	36	12	A549|A375|MCF7|PC3|YAPC|HT29|U251MG|AGS|ES2|BICR6|SNGM|NA	4	4	A375|MCF7|PC3|ES2
TNFRSF17	608	ENSG00000048462	20	10	BICR6|ES2|PC3|A549|U251MG|MCF7|AGS|HT29|A375|YAPC	8	6	HCC44|ES2|A375|MCF7|A549|HT29	1	1	A375
TNFRSF18	8784	bioMart	20	10	PC3|YAPC|MCF7|ES2|A375|BICR6|HT29|AGS|A549|U251MG	27	1	NA	NA	NA	NA
TNFRSF19	55504	bioMart	20	10	AGS|HT29|PC3|ES2|MCF7|YAPC|U251MG|BICR6|A549|A375	24	1	NA	8	5	ES2|MCF7|A375|PC3|SNU761
TNFRSF1A	7132	ENSG00000067182	42	18	A549|HS944T|LCLC103H|YAPC|DANG|U251MG|HT29|ES2|AGS|SNU761|SNGM|A375|HCC1806|BICR6|KYSE30|KELLY|PC3|IPC298	34	14	HS944T|AGS|YAPC|ES2|A375|A549|KYSE30|PC3|MCF7|BICR6|U251MG|DANG|HT29|HCC1806	4	4	A549|MCF7|YAPC|A375
TNFRSF1B	7133	ENSG00000028137	20	10	AGS|PC3|YAPC|BICR6|A549|U251MG|MCF7|ES2|HT29|A375	NA	NA	NA	NA	NA	NA
TNFRSF21	27242	ENSG00000146072	44	19	HS944T|A549|SNGM|ES2|HT29|SNU761|U251MG|MCF7|AGS|A375|KELLY|BICR6|YAPC|PC3|DANG|IPC298|KYSE30|HCC1806|LCLC103H	75	15	PC3|YAPC|U251MG|BICR6|HT29|DANG|A375|A549|MCF7|HCC1806|AGS|SNGM|ES2|IPC298|KYSE30	1	1	ES2
TNFRSF25	8718	ENSG00000215788	20	10	AGS|A375|U251MG|BICR6|PC3|ES2|YAPC|HT29|A549|MCF7	NA	NA	NA	NA	NA	NA
TNFRSF4	7293	ENSG00000186827	20	10	A375|HT29|YAPC|BICR6|ES2|PC3|AGS|MCF7|U251MG|A549	NA	NA	NA	NA	NA	NA
TNFRSF6B	8771	bioMart	20	10	MCF7|ES2|A549|PC3|YAPC|A375|HT29|BICR6|U251MG|AGS	24	1	NA	8	6	ES2|U251MG|HS944T|HT29|A549|AGS
TNFRSF8	943	ENSG00000120949	20	10	HT29|A375|ES2|MCF7|PC3|U251MG|A549|AGS|BICR6|YAPC	NA	NA	NA	NA	NA	NA
TNFRSF9	3604	ENSG00000049249	19	10	AGS|U251MG|A549|MCF7|PC3|HT29|A375|YAPC|ES2|BICR6	5	5	HCC44|ES2|A375|BICR6|PC3	8	5	A375|A549|U251MG|YAPC|AGS
TNFSF10	8743	ENSG00000121858	NA	NA	NA	39	12	ES2|A375|U251MG|HT29|PC3|A549|AGS|SNU761|MCF7|BICR6|YAPC|NA	9	6	ES2|A375|A549|HT29|BICR6|AGS
TNFSF11	8600	ENSG00000120659	20	10	YAPC|U251MG|MCF7|A549|BICR6|AGS|A375|HT29|ES2|PC3	NA	NA	NA	NA	NA	NA
TNFSF12	8742	ENSG00000239697	40	10	U251MG|AGS|MCF7|YAPC|ES2|HT29|A549|A375|PC3|BICR6	NA	NA	NA	NA	NA	NA
TNFSF13	8741	ENSG00000161955	20	10	AGS|YAPC|MCF7|PC3|ES2|HT29|A375|A549|U251MG|BICR6	27	1	NA	9	6	A549|ES2|HT29|U251MG|MCF7|A375
TNFSF13B	10673	bioMart	20	10	PC3|A375|ES2|U251MG|AGS|MCF7|A549|YAPC|BICR6|HT29	23	1	NA	NA	NA	NA
TNFSF14	8740	ENSG00000125735	20	10	PC3|HT29|YAPC|BICR6|U251MG|A549|ES2|A375|AGS|MCF7	NA	NA	NA	NA	NA	NA
TNFSF15	9966	ENSG00000181634	20	10	A549|YAPC|AGS|ES2|HT29|BICR6|U251MG|A375|PC3|MCF7	44	9	ES2|U251MG|A549|HT29|PC3|A375|BICR6|YAPC|AGS	1	1	YAPC
TNFSF18	8995	ENSG00000120337	20	10	AGS|ES2|U251MG|BICR6|A549|A375|MCF7|HT29|YAPC|PC3	NA	NA	NA	NA	NA	NA
TNFSF4	7292	ENSG00000117586	20	10	A375|MCF7|PC3|YAPC|HT29|U251MG|BICR6|AGS|ES2|A549	36	15	AGS|A375|YAPC|SNU761|A549|KELLY|ES2|HT29|U251MG|BICR6|DANG|SNGM|PC3|HCC1806|KYSE30	17	9	MCF7|HT29|BICR6|YAPC|AGS|HCC1806|PC3|ES2|U251MG
TNFSF8	944	ENSG00000106952	20	10	ES2|HT29|U251MG|BICR6|A375|MCF7|A549|YAPC|PC3|AGS	47	15	A375|AGS|ES2|MCF7|HT29|PC3|YAPC|KYSE30|A549|BICR6|SNGM|U251MG|LCLC103H|HCC1806|SNU761	22	10	A549|HT29|BICR6|PC3|ES2|MCF7|HCC1806|AGS|U251MG|YAPC
TNFSF9	8744	ENSG00000125657	20	10	HT29|ES2|A549|A375|MCF7|U251MG|BICR6|YAPC|AGS|PC3	NA	NA	NA	NA	NA	NA
TNIK	23043	ENSG00000154310	NA	NA	NA	46	12	A375|HCC44|DLD1|AGS|PC3|ES2|YAPC|BICR6|SNGM|A549|MCF7|NA	1	1	ES2
