ID	Geneid	hgnc_symbol	entrezgene_id	biotype
LEKR1 (389170)	ENSG00000197980	LEKR1	389170	protein_coding
TMEM212 (389177)	ENSG00000186329	TMEM212	389177	protein_coding
KRT86 (3892)	ENSG00000170442	KRT86	3892	protein_coding
SMIM20 (389203)	ENSG00000250317	SMIM20	389203	protein_coding
BEND4 (389206)	ENSG00000188848	BEND4	389206	protein_coding
GRXCR1 (389207)	ENSG00000215203	GRXCR1	389207	protein_coding
TMPRSS11F (389208)	ENSG00000198092	TMPRSS11F	389208	protein_coding
LRRC14B (389257)	ENSG00000185028	LRRC14B	389257	protein_coding
ANXA2R (389289)	ENSG00000177721	ANXA2R	389289	protein_coding
TEX43 (389320)	ENSG00000196900	TEX43	389320	protein_coding
PROB1 (389333)	ENSG00000228672	PROB1	389333	protein_coding
C5orf46 (389336)	ENSG00000178776	C5orf46	389336	protein_coding
ARHGEF37 (389337)	ENSG00000183111	ARHGEF37	389337	protein_coding
PSMG4 (389362)	ENSG00000180822	PSMG4	389362	protein_coding
SFTA2 (389376)	ENSG00000196260	SFTA2	389376	protein_coding
CLPSL2 (389383)	ENSG00000196748	CLPSL2	389383	protein_coding
BNIP5 (389384)	ENSG00000189325	BNIP5	389384	protein_coding
C6orf222 (389384)	ENSG00000189325	BNIP5	389384	protein_coding
GLYATL3 (389396)	ENSG00000203972	GLYATL3	389396	protein_coding
GFRAL (389400)	ENSG00000187871	GFRAL	389400	protein_coding
LIN28B (389421)	ENSG00000187772	LIN28B	389421	protein_coding
SAMD5 (389432)	ENSG00000203727	SAMD5	389432	protein_coding
IYD (389434)	ENSG00000009765	IYD	389434	protein_coding
NUPR2 (389493)	ENSG00000185290	NUPR2	389493	protein_coding
KTN1 (3895)	ENSG00000126777	KTN1	3895	protein_coding
GTF2IRD2B (389524)	ENSG00000174428	GTF2IRD2B	389524	protein_coding
LAMTOR4 (389541)	ENSG00000188186	LAMTOR4	389541	protein_coding
FEZF1 (389549)	ENSG00000128610	FEZF1	389549	protein_coding
FAM180A (389558)	ENSG00000189320	FAM180A	389558	protein_coding
NUGGC (389643)	ENSG00000189233	NUGGC	389643	protein_coding
ALKAL1 (389658)	ENSG00000196711	ALKAL1	389658	protein_coding
XKR9 (389668)	ENSG00000221947	XKR9	389668	protein_coding
RBM12B (389677)	ENSG00000183808	RBM12B	389677	protein_coding
MAFA (389692)	ENSG00000182759	MAFA	389692	protein_coding
L1CAM (3897)	ENSG00000198910	L1CAM	3897	protein_coding
SPATA31A6 (389730)	ENSG00000185775	SPATA31A6	389730	protein_coding
SPATA31D1 (389763)	ENSG00000214929	SPATA31D1	389763	protein_coding
C9orf153 (389766)	ENSG00000187753	C9orf153	389766	protein_coding
IER5L (389792)	ENSG00000188483	IER5L	389792	protein_coding
CFAP77 (389799)	ENSG00000188523	CFAP77	389799	protein_coding
LAD1 (3898)	ENSG00000159166	LAD1	3898	protein_coding
LCN15 (389812)	ENSG00000177984	LCN15	389812	protein_coding
AJM1 (389813)	ENSG00000232434	AJM1	389813	protein_coding
LRRC26 (389816)	ENSG00000184709	LRRC26	389816	protein_coding
MYMK (389827)	ENSG00000187616	MYMK	389827	protein_coding
USP27X (389856)	ENSG00000273820	USP27X	389856	protein_coding
PAGE2B (389860)	ENSG00000238269	PAGE2B	389860	protein_coding
ZCCHC13 (389874)	ENSG00000187969	ZCCHC13	389874	protein_coding
AFF3 (3899)	ENSG00000144218	AFF3	3899	protein_coding
C1QL3 (389941)	ENSG00000165985	C1QL3	389941	protein_coding
ACAT2 (39)	ENSG00000120437	ACAT2	39	protein_coding
RND3 (390)	ENSG00000115963	RND3	390	protein_coding
NKX1-2 (390010)	ENSG00000229544	NKX1-2	390010	protein_coding
OR52K1 (390036)	ENSG00000196778	OR52K1	390036	protein_coding
OR52I1 (390037)	ENSG00000232268	OR52I1	390037	protein_coding
OR51D1 (390038)	ENSG00000197428	OR51D1	390038	protein_coding
OR52A5 (390054)	ENSG00000171944	OR52A5	390054	protein_coding
OR51B6 (390058)	ENSG00000176239	OR51B6	390058	protein_coding
OR51M1 (390059)	ENSG00000184698	OR51M1	390059	protein_coding
OR51Q1 (390061)	ENSG00000167360	OR51Q1	390061	protein_coding
OR51I1 (390063)	ENSG00000167359	OR51I1	390063	protein_coding
OR51I2 (390064)	ENSG00000187918	OR51I2	390064	protein_coding
OR52D1 (390066)	ENSG00000181609	OR52D1	390066	protein_coding
OR52H1 (390067)	ENSG00000181616	OR52H1	390067	protein_coding
OR52N4 (390072)	ENSG00000181074	OR52N4	390072	protein_coding
OR52N5 (390075)	ENSG00000181009	OR52N5	390075	protein_coding
OR52N2 (390077)	ENSG00000180988	OR52N2	390077	protein_coding
OR52E6 (390078)	ENSG00000205409	OR52E6	390078	protein_coding
OR52E8 (390079)	ENSG00000183269	OR52E8	390079	protein_coding
OR52E4 (390081)	ENSG00000180974	OR52E4	390081	protein_coding
OR56A3 (390083)	ENSG00000184478	OR56A3	390083	protein_coding
ACCSL (390110)	ENSG00000205126	ACCSL	390110	protein_coding
OR4X1 (390113)	ENSG00000176567	OR4X1	390113	protein_coding
OR5D16 (390144)	ENSG00000205029	OR5D16	390144	protein_coding
OR5W2 (390148)	ENSG00000187612	OR5W2	390148	protein_coding
OR8H2 (390151)	ENSG00000181767	OR8H2	390151	protein_coding
OR8H3 (390152)	ENSG00000181761	OR8H3	390152	protein_coding
OR5T3 (390154)	ENSG00000172489	OR5T3	390154	protein_coding
OR5T1 (390155)	ENSG00000181698	OR5T1	390155	protein_coding
OR8K1 (390157)	ENSG00000150261	OR8K1	390157	protein_coding
OR5M9 (390162)	ENSG00000150269	OR5M9	390162	protein_coding
OR5M10 (390167)	ENSG00000254834	OR5M10	390167	protein_coding
OR5M1 (390168)	ENSG00000255012	OR5M1	390168	protein_coding
OR9G1 (390174)	ENSG00000174914	OR9G1	390174	protein_coding
OR5AK2 (390181)	ENSG00000181273	OR5AK2	390181	protein_coding
OR5B2 (390190)	ENSG00000172365	OR5B2	390190	protein_coding
OR5B12 (390191)	ENSG00000172362	OR5B12	390191	protein_coding
OR5AN1 (390195)	ENSG00000176495	OR5AN1	390195	protein_coding
OR4D10 (390197)	ENSG00000254466	OR4D10	390197	protein_coding
OR4D9 (390199)	ENSG00000172742	OR4D9	390199	protein_coding
LAG3 (3902)	ENSG00000089692	LAG3	3902	protein_coding
OR10V1 (390201)	ENSG00000172289	OR10V1	390201	protein_coding
LRRC10B (390205)	ENSG00000204950	LRRC10B	390205	protein_coding
GPR152 (390212)	ENSG00000175514	GPR152	390212	protein_coding
TRIM77 (390231)	ENSG00000214414	TRIM77	390231	protein_coding
KDM4E (390245)	ENSG00000235268	KDM4E	390245	protein_coding
BSX (390259)	ENSG00000188909	BSX	390259	protein_coding
OR6X1 (390260)	ENSG00000221931	OR6X1	390260	protein_coding
OR6M1 (390261)	ENSG00000196099	OR6M1	390261	protein_coding
OR10G4 (390264)	ENSG00000254737	OR10G4	390264	protein_coding
OR10G7 (390265)	ENSG00000182634	OR10G7	390265	protein_coding
OR8B3 (390271)	ENSG00000284609	OR8B3	390271	protein_coding
OR8A1 (390275)	ENSG00000196119	OR8A1	390275	protein_coding
LAIR1 (3903)	ENSG00000167613	LAIR1	3903	protein_coding
OR6C1 (390321)	ENSG00000205330	OR6C1	390321	protein_coding
OR6C75 (390323)	ENSG00000187857	OR6C75	390323	protein_coding
OR6C76 (390326)	ENSG00000185821	OR6C76	390326	protein_coding
OR6C70 (390327)	ENSG00000184954	OR6C70	390327	protein_coding
LAIR2 (3904)	ENSG00000167618	LAIR2	3904	protein_coding
OR4N2 (390429)	ENSG00000176294	OR4N2	390429	protein_coding
OR4K2 (390431)	ENSG00000165762	OR4K2	390431	protein_coding
OR4K13 (390433)	ENSG00000176253	OR4K13	390433	protein_coding
OR4K17 (390436)	ENSG00000176230	OR4K17	390436	protein_coding
OR4N5 (390437)	ENSG00000184394	OR4N5	390437	protein_coding
OR11G2 (390439)	ENSG00000196832	OR11G2	390439	protein_coding
OR11H4 (390442)	ENSG00000176198	OR11H4	390442	protein_coding
RNASE9 (390443)	ENSG00000188655	RNASE9	390443	protein_coding
OR5AU1 (390445)	ENSG00000169327	OR5AU1	390445	protein_coding
OR4M2 (390538)	ENSG00000274102	OR4M2	390538	protein_coding
KBTBD13 (390594)	ENSG00000234438	KBTBD13	390594	protein_coding
UBAP1L (390595)	ENSG00000246922	UBAP1L	390595	protein_coding
SKOR1 (390598)	ENSG00000188779	SKOR1	390598	protein_coding
LALBA (3906)	ENSG00000167531	LALBA	3906	protein_coding
ANKRD34C (390616)	ENSG00000235711	ANKRD34C	390616	protein_coding
GDPGP1 (390637)	ENSG00000183208	GDPGP1	390637	protein_coding
OR4F6 (390648)	ENSG00000184140	OR4F6	390648	protein_coding
OR4F15 (390649)	ENSG00000182854	OR4F15	390649	protein_coding
C1QTNF8 (390664)	ENSG00000184471	C1QTNF8	390664	protein_coding
PTX4 (390667)	ENSG00000251692	PTX4	390667	protein_coding
PABPN1L (390748)	ENSG00000205022	PABPN1L	390748	protein_coding
ARL5C (390790)	ENSG00000141748	ARL5C	390790	protein_coding
KRT39 (390792)	ENSG00000196859	KRT39	390792	protein_coding
LAMA2 (3908)	ENSG00000196569	LAMA2	3908	protein_coding
ONECUT3 (390874)	ENSG00000205922	ONECUT3	390874	protein_coding
OR7G2 (390882)	ENSG00000170923	OR7G2	390882	protein_coding
OR7G3 (390883)	ENSG00000170920	OR7G3	390883	protein_coding
OR7A10 (390892)	ENSG00000127515	OR7A10	390892	protein_coding
LAMA3 (3909)	ENSG00000053747	LAMA3	3909	protein_coding
NUDT19 (390916)	ENSG00000213965	NUDT19	390916	protein_coding
ZNF793 (390927)	ENSG00000188227	ZNF793	390927	protein_coding
ACP7 (390928)	ENSG00000183760	ACP7	390928	protein_coding
PINLYP (390940)	ENSG00000234465	PINLYP	390940	protein_coding
ZNF805 (390980)	ENSG00000204524	ZNF805	390980	protein_coding
HES3 (390992)	ENSG00000173673	HES3	390992	protein_coding
PRAMEF12 (390999)	ENSG00000116726	PRAMEF12	390999	protein_coding
RHOG (391)	ENSG00000177105	RHOG	391	protein_coding
LAMA4 (3910)	ENSG00000112769	LAMA4	3910	protein_coding
PRAMEF18 (391003)	ENSG00000279804	PRAMEF18	391003	protein_coding
FRRS1 (391059)	ENSG00000156869	FRRS1	391059	protein_coding
LAMA5 (3911)	ENSG00000130702	LAMA5	3911	protein_coding
OR10K2 (391107)	ENSG00000180708	OR10K2	391107	protein_coding
OR10K1 (391109)	ENSG00000173285	OR10K1	391109	protein_coding
OR6Y1 (391112)	ENSG00000197532	OR6Y1	391112	protein_coding
OR6K3 (391114)	ENSG00000203757	OR6K3	391114	protein_coding
VSIG8 (391123)	ENSG00000243284	VSIG8	391123	protein_coding
OR11L1 (391189)	ENSG00000197591	OR11L1	391189	protein_coding
OR2AK2 (391191)	ENSG00000187080	OR2AK2	391191	protein_coding
OR2L3 (391192)	ENSG00000198128	OR2L3	391192	protein_coding
OR2M2 (391194)	ENSG00000198601	OR2M2	391194	protein_coding
OR2T33 (391195)	ENSG00000177212	OR2T33	391195	protein_coding
OR2M7 (391196)	ENSG00000177186	OR2M7	391196	protein_coding
LAMB1 (3912)	ENSG00000091136	LAMB1	3912	protein_coding
OR2G6 (391211)	ENSG00000188558	OR2G6	391211	protein_coding
SPINT4 (391253)	ENSG00000149651	SPINT4	391253	protein_coding
LAMB2 (3913)	ENSG00000172037	LAMB2	3913	protein_coding
PTRHD1 (391356)	ENSG00000184924	PTRHD1	391356	protein_coding
SULT6B1 (391365)	ENSG00000138068	SULT6B1	391365	protein_coding
LAMB3 (3914)	ENSG00000196878	LAMB3	3914	protein_coding
DYTN (391475)	ENSG00000232125	DYTN	391475	protein_coding
LAMC1 (3915)	ENSG00000135862	LAMC1	3915	protein_coding
LAMP1 (3916)	ENSG00000185896	LAMP1	3916	protein_coding
TRIM61 (391712)	ENSG00000183439	TRIM61	391712	protein_coding
HELT (391723)	ENSG00000187821	HELT	391723	protein_coding
LAMC2 (3918)	ENSG00000058085	LAMC2	3918	protein_coding
ARHGAP1 (392)	ENSG00000175220	ARHGAP1	392	protein_coding
LAMP2 (3920)	ENSG00000005893	LAMP2	3920	protein_coding
RPSA (3921)	ENSG00000168028	RPSA	3921	protein_coding
OR2A25 (392138)	ENSG00000221933	OR2A25	392138	protein_coding
GDF6 (392255)	ENSG00000156466	GDF6	392255	protein_coding
FAM221B (392307)	ENSG00000204930	FAM221B	392307	protein_coding
OR13J1 (392309)	ENSG00000168828	OR13J1	392309	protein_coding
OR13C2 (392376)	ENSG00000276119	OR13C2	392376	protein_coding
OR1L6 (392390)	ENSG00000171459	OR1L6	392390	protein_coding
OR5C1 (392391)	ENSG00000148215	OR5C1	392391	protein_coding
OR1K1 (392392)	ENSG00000165204	OR1K1	392392	protein_coding
LCN9 (392399)	ENSG00000148386	LCN9	392399	protein_coding
GLOD5 (392465)	ENSG00000171433	GLOD5	392465	protein_coding
STMN1 (3925)	ENSG00000117632	STMN1	3925	protein_coding
ARL13A (392509)	ENSG00000174225	ARL13A	392509	protein_coding
ELFN1 (392617)	ENSG00000225968	ELFN1	392617	protein_coding
AGMO (392636)	ENSG00000187546	AGMO	392636	protein_coding
LASP1 (3927)	ENSG00000002834	LASP1	3927	protein_coding
GRID2IP (392862)	ENSG00000215045	GRID2IP	392862	protein_coding
LBP (3929)	ENSG00000129988	LBP	3929	protein_coding
ARHGAP4 (393)	ENSG00000089820	ARHGAP4	393	protein_coding
LBR (3930)	ENSG00000143815	LBR	3930	protein_coding
OR2A5 (393046)	ENSG00000221836	OR2A5	393046	protein_coding
LCAT (3931)	ENSG00000213398	LCAT	3931	protein_coding
LCK (3932)	ENSG00000182866	LCK	3932	protein_coding
LCN1 (3933)	ENSG00000160349	LCN1	3933	protein_coding
LCN2 (3934)	ENSG00000148346	LCN2	3934	protein_coding
LCP1 (3936)	ENSG00000136167	LCP1	3936	protein_coding
LCP2 (3937)	ENSG00000043462	LCP2	3937	protein_coding
LCT (3938)	ENSG00000115850	LCT	3938	protein_coding
LDHA (3939)	ENSG00000134333	LDHA	3939	protein_coding
ARHGAP5 (394)	ENSG00000100852	ARHGAP5	394	protein_coding
MUC21 (394263)	ENSG00000204544	MUC21	394263	protein_coding
LDHB (3945)	ENSG00000111716	LDHB	3945	protein_coding
LDHC (3948)	ENSG00000166796	LDHC	3948	protein_coding
LDLR (3949)	ENSG00000130164	LDLR	3949	protein_coding
ARHGAP6 (395)	ENSG00000047648	ARHGAP6	395	protein_coding
LECT2 (3950)	ENSG00000145826	LECT2	3950	protein_coding
LEP (3952)	ENSG00000174697	LEP	3952	protein_coding
LEPR (3953)	ENSG00000116678	LEPR	3953	protein_coding
LETM1 (3954)	ENSG00000168924	LETM1	3954	protein_coding
LFNG (3955)	ENSG00000106003	LFNG	3955	protein_coding
LGALS1 (3956)	ENSG00000100097	LGALS1	3956	protein_coding
LGALS2 (3957)	ENSG00000100079	LGALS2	3957	protein_coding
LGALS3 (3958)	ENSG00000131981	LGALS3	3958	protein_coding
LGALS3BP (3959)	ENSG00000108679	LGALS3BP	3959	protein_coding
ARHGDIA (396)	ENSG00000141522	ARHGDIA	396	protein_coding
LGALS4 (3960)	ENSG00000171747	LGALS4	3960	protein_coding
LGALS7 (3963)	ENSG00000205076	LGALS7	3963	protein_coding
LGALS8 (3964)	ENSG00000116977	LGALS8	3964	protein_coding
LGALS9 (3965)	ENSG00000168961	LGALS9	3965	protein_coding
ARHGDIB (397)	ENSG00000111348	ARHGDIB	397	protein_coding
LHB (3972)	ENSG00000104826	LHB	3972	protein_coding
LHCGR (3973)	ENSG00000138039	LHCGR	3973	protein_coding
LHX1 (3975)	ENSG00000273706	LHX1	3975	protein_coding
LIF (3976)	ENSG00000128342	LIF	3976	protein_coding
LIFR (3977)	ENSG00000113594	LIFR	3977	protein_coding
LIG1 (3978)	ENSG00000105486	LIG1	3978	protein_coding
ARHGDIG (398)	ENSG00000242173	ARHGDIG	398	protein_coding
LIG3 (3980)	ENSG00000005156	LIG3	3980	protein_coding
LIG4 (3981)	ENSG00000174405	LIG4	3981	protein_coding
LIM2 (3982)	ENSG00000105370	LIM2	3982	protein_coding
ABLIM1 (3983)	ENSG00000099204	ABLIM1	3983	protein_coding
LIMK1 (3984)	ENSG00000106683	LIMK1	3984	protein_coding
LIMK2 (3985)	ENSG00000182541	LIMK2	3985	protein_coding
LIMS1 (3987)	ENSG00000169756	LIMS1	3987	protein_coding
LIPA (3988)	ENSG00000107798	LIPA	3988	protein_coding
RHOH (399)	ENSG00000168421	RHOH	399	protein_coding
LIPC (3990)	ENSG00000166035	LIPC	3990	protein_coding
LIPE (3991)	ENSG00000079435	LIPE	3991	protein_coding
FADS1 (3992)	ENSG00000149485	FADS1	3992	protein_coding
LLGL2 (3993)	ENSG00000073350	LLGL2	3993	protein_coding
SPRED3 (399473)	ENSG00000188766	SPRED3	399473	protein_coding
TMEM200B (399474)	ENSG00000253304	TMEM200B	399474	protein_coding
FADS3 (3995)	ENSG00000221968	FADS3	3995	protein_coding
SLC25A35 (399512)	ENSG00000125434	SLC25A35	399512	protein_coding
LLGL1 (3996)	ENSG00000131899	LLGL1	3996	protein_coding
MEX3D (399664)	ENSG00000181588	MEX3D	399664	protein_coding
EEIG1 (399665)	ENSG00000167106	FAM102A	399665	protein_coding
FAM102A (399665)	ENSG00000167106	FAM102A	399665	protein_coding
HEATR4 (399671)	ENSG00000187105	HEATR4	399671	protein_coding
MYO18A (399687)	ENSG00000196535	MYO18A	399687	protein_coding
SHC4 (399694)	ENSG00000185634	SHC4	399694	protein_coding
CTXN2 (399697)	ENSG00000233932	CTXN2	399697	protein_coding
CASC10 (399726)	ENSG00000204682	MIR1915HG	399726	lncRNA
LMAN1 (3998)	ENSG00000074695	LMAN1	3998	protein_coding
C10orf120 (399814)	ENSG00000183559	C10orf120	399814	protein_coding
EEF1AKMT2 (399818)	ENSG00000203791	EEF1AKMT2	399818	protein_coding
FOXI2 (399823)	ENSG00000186766	FOXI2	399823	protein_coding
PCNX3 (399909)	ENSG00000197136	PCNX3	399909	protein_coding
TRIM49D1 (399939)	ENSG00000223417	TRIM49D1	399939	protein_coding
C11orf87 (399947)	ENSG00000185742	C11orf87	399947	protein_coding
HOATZ (399949)	ENSG00000183644	HOATZ	399949	protein_coding
C11orf88 (399949)	ENSG00000183644	HOATZ	399949	protein_coding
PATE2 (399967)	ENSG00000196844	PATE2	399967	protein_coding
PATE4 (399968)	ENSG00000237353	PATE4	399968	protein_coding
SNX19 (399979)	ENSG00000120451	SNX19	399979	protein_coding
ASIC2 (40)	ENSG00000108684	ASIC2	40	protein_coding
ARL1 (400)	ENSG00000120805	ARL1	400	protein_coding
LMNA (4000)	ENSG00000160789	LMNA	4000	protein_coding
C12orf76 (400073)	ENSG00000174456	C12orf76	400073	protein_coding
LMNB1 (4001)	ENSG00000113368	LMNB1	4001	protein_coding
SERTM1 (400120)	ENSG00000180440	SERTM1	400120	protein_coding
PLEKHD1 (400224)	ENSG00000175985	PLEKHD1	400224	protein_coding
C14orf180 (400258)	ENSG00000184601	C14orf180	400258	protein_coding
C15orf53 (400359)	ENSG00000175779	LINC02694	400359	lncRNA
LMO1 (4004)	ENSG00000166407	LMO1	4004	protein_coding
ST20 (400410)	ENSG00000180953	ST20	400410	protein_coding
FAM174B (400451)	ENSG00000185442	FAM174B	400451	protein_coding
LMO2 (4005)	ENSG00000135363	LMO2	4005	protein_coding
KNOP1 (400506)	ENSG00000103550	KNOP1	400506	protein_coding
C17orf97 (400566)	ENSG00000187624	C17orf97	400566	protein_coding
MED11 (400569)	ENSG00000161920	MED11	400569	protein_coding
TEX19 (400629)	ENSG00000182459	TEX19	400629	protein_coding
PRSS57 (400668)	ENSG00000185198	PRSS57	400668	protein_coding
VMAC (400673)	ENSG00000187650	VMAC	400673	protein_coding
PRICKLE3 (4007)	ENSG00000012211	PRICKLE3	4007	protein_coding
ZNF880 (400713)	ENSG00000221923	ZNF880	400713	protein_coding
ZNF772 (400720)	ENSG00000197128	ZNF772	400720	protein_coding
PRAMEF4 (400735)	ENSG00000243073	PRAMEF4	400735	protein_coding
SH2D5 (400745)	ENSG00000189410	SH2D5	400745	protein_coding
NCMAP (400746)	ENSG00000184454	NCMAP	400746	protein_coding
C1orf141 (400757)	ENSG00000203963	C1orf141	400757	protein_coding
C1orf226 (400793)	ENSG00000239887	C1orf226	400793	protein_coding
LMO7 (4008)	ENSG00000136153	LMO7	4008	protein_coding
FAM177B (400823)	ENSG00000197520	FAM177B	400823	protein_coding
DEFB132 (400830)	ENSG00000186458	DEFB132	400830	protein_coding
C20orf202 (400831)	ENSG00000215595	C20orf202	400831	protein_coding
LMX1A (4009)	ENSG00000162761	LMX1A	4009	protein_coding
CHCHD10 (400916)	ENSG00000250479	CHCHD10	400916	protein_coding
IL17REL (400935)	ENSG00000188263	IL17REL	400935	protein_coding
C2orf91 (400950)	ENSG00000205086	C2orf91	400950	lncRNA
EML6 (400954)	ENSG00000214595	EML6	400954	protein_coding
PAIP2B (400961)	ENSG00000124374	PAIP2B	400961	protein_coding
RGPD1 (400966)	ENSG00000187627	RGPD1	400966	protein_coding
PHOX2A (401)	ENSG00000165462	PHOX2A	401	protein_coding
LMX1B (4010)	ENSG00000136944	LMX1B	4010	protein_coding
FSIP2 (401024)	ENSG00000188738	FSIP2	401024	protein_coding
C2orf66 (401027)	ENSG00000187944	C2orf66	401027	protein_coding
ASB18 (401036)	ENSG00000182177	ASB18	401036	protein_coding
IQCF3 (401067)	ENSG00000229972	IQCF3	401067	protein_coding
FOXL2NB (401089)	ENSG00000206262	FOXL2NB	401089	protein_coding
C3orf80 (401097)	ENSG00000180044	C3orf80	401097	protein_coding
C4orf48 (401115)	ENSG00000243449	C4orf48	401115	protein_coding
DTHD1 (401124)	ENSG00000197057	DTHD1	401124	protein_coding
PRR27 (401137)	ENSG00000187533	PRR27	401137	protein_coding
AMTN (401138)	ENSG00000187689	AMTN	401138	protein_coding
CCSER1 (401145)	ENSG00000184305	CCSER1	401145	protein_coding
C4orf3 (401152)	ENSG00000164096	C4orf3	401152	protein_coding
RGS7BP (401190)	ENSG00000186479	RGS7BP	401190	protein_coding
LNPEP (4012)	ENSG00000113441	LNPEP	4012	protein_coding
C5orf63 (401207)	ENSG00000164241	C5orf63	401207	protein_coding
STMND1 (401236)	ENSG00000230873	STMND1	401236	protein_coding
MCCD1 (401250)	ENSG00000204511	MCCD1	401250	protein_coding
SAPCD1 (401251)	ENSG00000228727	SAPCD1	401251	protein_coding
CRIP3 (401262)	ENSG00000146215	CRIP3	401262	protein_coding
KLHL31 (401265)	ENSG00000124743	KLHL31	401265	protein_coding
TCP10L2 (401285)	ENSG00000166984	TCP10L2	401285	protein_coding
VWA5A (4013)	ENSG00000110002	VWA5A	4013	protein_coding
LRRD1 (401387)	ENSG00000240720	LRRD1	401387	protein_coding
PRRT4 (401399)	ENSG00000224940	PRRT4	401399	protein_coding
LOR (4014)	ENSG00000203782	LORICRIN	4014	protein_coding
LORICRIN (4014)	ENSG00000203782	LORICRIN	4014	protein_coding
RAB19 (401409)	ENSG00000146955	RAB19	401409	protein_coding
OR2A7 (401427)	ENSG00000243896	OR2A7	401427	protein_coding
C8orf59 (401466)	ENSG00000176731	RBIS	401466	protein_coding
RBIS (401466)	ENSG00000176731	RBIS	401466	protein_coding
SAMD12 (401474)	ENSG00000177570	SAMD12	401474	protein_coding
HACD4 (401494)	ENSG00000188921	HACD4	401494	protein_coding
TMEM215 (401498)	ENSG00000188133	TMEM215	401498	protein_coding
LOX (4015)	ENSG00000113083	LOX	4015	protein_coding
TOMM5 (401505)	ENSG00000175768	TOMM5	401505	protein_coding
CENPP (401541)	ENSG00000188312	CENPP	401541	protein_coding
C9orf152 (401546)	ENSG00000188959	C9orf152	401546	protein_coding
SNX30 (401548)	ENSG00000148158	SNX30	401548	protein_coding
WDR38 (401551)	ENSG00000136918	WDR38	401551	protein_coding
LCNL1 (401562)	ENSG00000214402	LCNL1	401562	protein_coding
FAM166A (401565)	ENSG00000188163	FAM166A	401565	protein_coding
LOXL1 (4016)	ENSG00000129038	LOXL1	4016	protein_coding
SLC25A53 (401612)	ENSG00000269743	SLC25A53	401612	protein_coding
GOLGA7B (401647)	ENSG00000155265	GOLGA7B	401647	protein_coding
OR51T1 (401665)	ENSG00000176900	OR51T1	401665	protein_coding
OR51A4 (401666)	ENSG00000205497	OR51A4	401666	protein_coding
OR51A2 (401667)	ENSG00000205496	OR51A2	401667	protein_coding
LOXL2 (4017)	ENSG00000134013	LOXL2	4017	protein_coding
LPA (4018)	ENSG00000198670	LPA	4018	protein_coding
RNF223 (401934)	ENSG00000237330	RNF223	401934	protein_coding
LDLRAD2 (401944)	ENSG00000187942	LDLRAD2	401944	protein_coding
OR2T2 (401992)	ENSG00000196240	OR2T2	401992	protein_coding
OR2T5 (401993)	ENSG00000203661	OR2T5	401993	protein_coding
OR14I1 (401994)	ENSG00000189181	OR14I1	401994	protein_coding
ARL2 (402)	ENSG00000213465	ARL2	402	protein_coding
